	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user2144	user4230	user2422	user3380	user3440	user664	user359	user31	user2435		item0	2	0
1	user2144	user4230	user2422	user3380	user3440	user664	user359	user31	user2435		item1	6	0
2	user2144	user4230	user2422	user3380	user3440	user664	user359	user31	user2435		item2	7	0
3	user2144	user4230	user2422	user3380	user3440	user664	user359	user31	user2435		item3	1	1
4	user2144	user4230	user2422	user3380	user3440	user664	user359	user31	user2435		item4	8	0
5	user2144	user4230	user2422	user3380	user3440	user664	user359	user31	user2435		item5	3	0
6	user2144	user4230	user2422	user3380	user3440	user664	user359	user31	user2435		item6	4	0
7	user2144	user4230	user2422	user3380	user3440	user664	user359	user31	user2435		item7	9	0
8	user2144	user4230	user2422	user3380	user3440	user664	user359	user31	user2435		item8	10	0
9	user2144	user4230	user2422	user3380	user3440	user664	user359	user31	user2435		item9	5	0
10	user3769	user3713	user1	user702	user759	user4066	user4561	user4816			item0	1	1
11	user3769	user3713	user1	user702	user759	user4066	user4561	user4816			item1	7	0
12	user3769	user3713	user1	user702	user759	user4066	user4561	user4816			item2	8	0
13	user3769	user3713	user1	user702	user759	user4066	user4561	user4816			item3	2	0
14	user3769	user3713	user1	user702	user759	user4066	user4561	user4816			item4	3	0
15	user3769	user3713	user1	user702	user759	user4066	user4561	user4816			item5	9	0
16	user3769	user3713	user1	user702	user759	user4066	user4561	user4816			item6	4	0
17	user3769	user3713	user1	user702	user759	user4066	user4561	user4816			item7	5	0
18	user3769	user3713	user1	user702	user759	user4066	user4561	user4816			item8	10	0
19	user3769	user3713	user1	user702	user759	user4066	user4561	user4816			item9	6	0
20	user3087	user2794									item0	3	0
21	user3087	user2794									item1	4	0
22	user3087	user2794									item2	5	0
23	user3087	user2794									item3	6	0
24	user3087	user2794									item4	7	0
25	user3087	user2794									item5	8	0
26	user3087	user2794									item6	1	1
27	user3087	user2794									item7	9	0
28	user3087	user2794									item8	10	0
29	user3087	user2794									item9	2	0
30	user4510	user3790	user1998	user4432	user3390	user1895	user579	user628			item0	3	0
31	user4510	user3790	user1998	user4432	user3390	user1895	user579	user628			item1	4	0
32	user4510	user3790	user1998	user4432	user3390	user1895	user579	user628			item2	5	0
33	user4510	user3790	user1998	user4432	user3390	user1895	user579	user628			item3	6	0
34	user4510	user3790	user1998	user4432	user3390	user1895	user579	user628			item4	7	0
35	user4510	user3790	user1998	user4432	user3390	user1895	user579	user628			item5	2	0
36	user4510	user3790	user1998	user4432	user3390	user1895	user579	user628			item6	1	1
37	user4510	user3790	user1998	user4432	user3390	user1895	user579	user628			item7	8	0
38	user4510	user3790	user1998	user4432	user3390	user1895	user579	user628			item8	9	0
39	user4510	user3790	user1998	user4432	user3390	user1895	user579	user628			item9	10	0
40	user2803	user3783	user1754	user1772	user2840	user2278	user4444	user3557			item0	5	0
41	user2803	user3783	user1754	user1772	user2840	user2278	user4444	user3557			item1	6	0
42	user2803	user3783	user1754	user1772	user2840	user2278	user4444	user3557			item2	7	0
43	user2803	user3783	user1754	user1772	user2840	user2278	user4444	user3557			item3	2	0
44	user2803	user3783	user1754	user1772	user2840	user2278	user4444	user3557			item4	8	0
45	user2803	user3783	user1754	user1772	user2840	user2278	user4444	user3557			item5	3	0
46	user2803	user3783	user1754	user1772	user2840	user2278	user4444	user3557			item6	1	1
47	user2803	user3783	user1754	user1772	user2840	user2278	user4444	user3557			item7	9	0
48	user2803	user3783	user1754	user1772	user2840	user2278	user4444	user3557			item8	10	0
49	user2803	user3783	user1754	user1772	user2840	user2278	user4444	user3557			item9	4	0
50	user2193	user1257	user2516	user4782	user1511	user2672	user1763	user4013	user3882	user3326	item0	3	0
51	user2193	user1257	user2516	user4782	user1511	user2672	user1763	user4013	user3882	user3326	item1	7	0
52	user2193	user1257	user2516	user4782	user1511	user2672	user1763	user4013	user3882	user3326	item2	8	0
53	user2193	user1257	user2516	user4782	user1511	user2672	user1763	user4013	user3882	user3326	item3	1	1
54	user2193	user1257	user2516	user4782	user1511	user2672	user1763	user4013	user3882	user3326	item4	4	0
55	user2193	user1257	user2516	user4782	user1511	user2672	user1763	user4013	user3882	user3326	item5	5	0
56	user2193	user1257	user2516	user4782	user1511	user2672	user1763	user4013	user3882	user3326	item6	2	0
57	user2193	user1257	user2516	user4782	user1511	user2672	user1763	user4013	user3882	user3326	item7	9	0
58	user2193	user1257	user2516	user4782	user1511	user2672	user1763	user4013	user3882	user3326	item8	10	0
59	user2193	user1257	user2516	user4782	user1511	user2672	user1763	user4013	user3882	user3326	item9	6	0
60	user1029	user1885	user2888	user2809	user3374						item0	2	0
61	user1029	user1885	user2888	user2809	user3374						item1	4	0
62	user1029	user1885	user2888	user2809	user3374						item2	5	0
