	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user1716	user4596	user2479	user1828							item0	2	0
1	user1716	user4596	user2479	user1828							item1	3	0
2	user1716	user4596	user2479	user1828							item2	4	0
3	user1716	user4596	user2479	user1828							item3	5	0
4	user1716	user4596	user2479	user1828							item4	6	0
5	user1716	user4596	user2479	user1828							item5	7	0
6	user1716	user4596	user2479	user1828							item6	1	1
7	user1716	user4596	user2479	user1828							item7	8	0
8	user1716	user4596	user2479	user1828							item8	9	0
9	user1716	user4596	user2479	user1828							item9	10	0
10	user4911	user1112	user4205	user4451	user1701	user3742	user3590	user3181			item0	3	0
11	user4911	user1112	user4205	user4451	user1701	user3742	user3590	user3181			item1	6	0
12	user4911	user1112	user4205	user4451	user1701	user3742	user3590	user3181			item2	7	0
13	user4911	user1112	user4205	user4451	user1701	user3742	user3590	user3181			item3	4	0
14	user4911	user1112	user4205	user4451	user1701	user3742	user3590	user3181			item4	8	0
15	user4911	user1112	user4205	user4451	user1701	user3742	user3590	user3181			item5	2	0
16	user4911	user1112	user4205	user4451	user1701	user3742	user3590	user3181			item6	1	1
17	user4911	user1112	user4205	user4451	user1701	user3742	user3590	user3181			item7	9	0
18	user4911	user1112	user4205	user4451	user1701	user3742	user3590	user3181			item8	10	0
19	user4911	user1112	user4205	user4451	user1701	user3742	user3590	user3181			item9	5	0
20	user481	user1283	user4925	user3803	user1726	user1835	user483	user3340	user1335	user3635	item0	3	0
21	user481	user1283	user4925	user3803	user1726	user1835	user483	user3340	user1335	user3635	item1	2	0
22	user481	user1283	user4925	user3803	user1726	user1835	user483	user3340	user1335	user3635	item2	5	0
23	user481	user1283	user4925	user3803	user1726	user1835	user483	user3340	user1335	user3635	item3	6	0
24	user481	user1283	user4925	user3803	user1726	user1835	user483	user3340	user1335	user3635	item4	7	0
25	user481	user1283	user4925	user3803	user1726	user1835	user483	user3340	user1335	user3635	item5	4	0
26	user481	user1283	user4925	user3803	user1726	user1835	user483	user3340	user1335	user3635	item6	1	1
27	user481	user1283	user4925	user3803	user1726	user1835	user483	user3340	user1335	user3635	item7	8	0
28	user481	user1283	user4925	user3803	user1726	user1835	user483	user3340	user1335	user3635	item8	9	0
29	user481	user1283	user4925	user3803	user1726	user1835	user483	user3340	user1335	user3635	item9	10	0
30	user4291	user4382									item0	3	0
31	user4291	user4382									item1	4	0
32	user4291	user4382									item2	5	0
33	user4291	user4382									item3	1	1
34	user4291	user4382									item4	6	0
35	user4291	user4382									item5	7	0
36	user4291	user4382									item6	8	0
37	user4291	user4382									item7	9	0
38	user4291	user4382									item8	10	0
39	user4291	user4382									item9	2	0
40	user1384	user429	user1142								item0	1	1
41	user1384	user429	user1142								item1	4	0
42	user1384	user429	user1142								item2	5	0
43	user1384	user429	user1142								item3	6	0
44	user1384	user429	user1142								item4	2	0
45	user1384	user429	user1142								item5	7	0
46	user1384	user429	user1142								item6	3	0
47	user1384	user429	user1142								item7	8	0
48	user1384	user429	user1142								item8	9	0
49	user1384	user429	user1142								item9	10	0
50	user2534	user2602	user1701	user3215	user2829	user3902	user4101	user2764			item0	5	0
51	user2534	user2602	user1701	user3215	user2829	user3902	user4101	user2764			item1	1	1
52	user2534	user2602	user1701	user3215	user2829	user3902	user4101	user2764			item2	6	0
53	user2534	user2602	user1701	user3215	user2829	user3902	user4101	user2764			item3	7	0
54	user2534	user2602	user1701	user3215	user2829	user3902	user4101	user2764			item4	3	0
55	user2534	user2602	user1701	user3215	user2829	user3902	user4101	user2764			item5	8	0
56	user2534	user2602	user1701	user3215	user2829	user3902	user4101	user2764			item6	2	0
57	user2534	user2602	user1701	user3215	user2829	user3902	user4101	user2764			item7	9	0
58	user2534	user2602	user1701	user3215	user2829	user3902	user4101	user2764			item8	10	0
59	user2534	user2602	user1701	user3215	user2829	user3902	user4101	user2764			item9	4	0
60	user1991	user2675	user341	user4555	user171	user4071					item0	5	0
61	user1991	user2675	user341	user4555	user171	user4071					item1	6	0
62	user1991	user2675	user341	user4555	user171	user4071					item2	2	0
63	user1991	user2675	user341	user4555	user171	user4071					item3	3	0
64	user1991	user2675	user341	user4555	user171	user4071					item4	4	0
65	user1991	user2675	user341	user4555	user171	user4071					item5	7	0
66	user1991	user2675	user341	user4555	user171	user4071					item6	1	1
67	user1991	user2675	user341	user4555	user171	user4071					item7	8	0
68	user1991	user2675	user341	user4555	user171	user4071					item8	9	0
69	user1991	user2675	user341	user4555	user171	user4071					item9	10	0
70	user815	user4875	user255	user813							item0	1	1
71	user815	user4875	user255	user813							item1	2	0
72	user815	user4875	user255	user813							item2	5	0
73	user815	user4875	user255	user813							item3	3	0
74	user815	user4875	user255	user813							item4	6	0
75	user815	user4875	user255	user813							item5	7	0
76	user815	user4875	user255	user813							item6	4	0
77	user815	user4875	user255	user813							item7	8	0
78	user815	user4875	user255	user813							item8	9	0
79	user815	user4875	user255	user813							item9	10	0
80	user1026	user3011									item0	3	0
81	user1026	user3011									item1	4	0
82	user1026	user3011									item2	5	0
83	user1026	user3011									item3	6	0
84	user1026	user3011									item4	7	0
85	user1026	user3011									item5	8	0
86	user1026	user3011									item6	9	0
87	user1026	user3011									item7	1	1
88	user1026	user3011									item8	10	0
89	user1026	user3011									item9	2	0
90	user1098	user1728	user3078	user2479							item0	2	0
91	user1098	user1728	user3078	user2479							item1	3	0
92	user1098	user1728	user3078	user2479							item2	4	0
93	user1098	user1728	user3078	user2479							item3	5	0
94	user1098	user1728	user3078	user2479							item4	6	0
95	user1098	user1728	user3078	user2479							item5	7	0
96	user1098	user1728	user3078	user2479							item6	1	1
97	user1098	user1728	user3078	user2479							item7	8	0
98	user1098	user1728	user3078	user2479							item8	9	0
99	user1098	user1728	user3078	user2479							item9	10	0
100	user357	user3133	user1090	user4954	user2325	user136	user3916				item0	2	0
101	user357	user3133	user1090	user4954	user2325	user136	user3916				item1	3	0
102	user357	user3133	user1090	user4954	user2325	user136	user3916				item2	6	0
103	user357	user3133	user1090	user4954	user2325	user136	user3916				item3	7	0
104	user357	user3133	user1090	user4954	user2325	user136	user3916				item4	8	0
105	user357	user3133	user1090	user4954	user2325	user136	user3916				item5	4	0
106	user357	user3133	user1090	user4954	user2325	user136	user3916				item6	1	1
107	user357	user3133	user1090	user4954	user2325	user136	user3916				item7	5	0
108	user357	user3133	user1090	user4954	user2325	user136	user3916				item8	9	0
109	user357	user3133	user1090	user4954	user2325	user136	user3916				item9	10	0
110	user3024	user1594	user4646	user3956							item0	4	0
111	user3024	user1594	user4646	user3956							item1	5	0
112	user3024	user1594	user4646	user3956							item2	6	0
113	user3024	user1594	user4646	user3956							item3	2	0
114	user3024	user1594	user4646	user3956							item4	7	0
115	user3024	user1594	user4646	user3956							item5	8	0
116	user3024	user1594	user4646	user3956							item6	3	0
117	user3024	user1594	user4646	user3956							item7	9	0
118	user3024	user1594	user4646	user3956							item8	10	0
119	user3024	user1594	user4646	user3956							item9	1	1
120	user3454	user1339	user2105	user2635							item0	5	0
121	user3454	user1339	user2105	user2635							item1	6	0
122	user3454	user1339	user2105	user2635							item2	1	1
123	user3454	user1339	user2105	user2635							item3	2	0
124	user3454	user1339	user2105	user2635							item4	7	0
125	user3454	user1339	user2105	user2635							item5	3	0
126	user3454	user1339	user2105	user2635							item6	4	0
127	user3454	user1339	user2105	user2635							item7	8	0
128	user3454	user1339	user2105	user2635							item8	9	0
129	user3454	user1339	user2105	user2635							item9	10	0
130	user3715	user4027	user4642	user2173	user1961	user3895	user2152	user3583	user1513		item0	4	0
131	user3715	user4027	user4642	user2173	user1961	user3895	user2152	user3583	user1513		item1	5	0
132	user3715	user4027	user4642	user2173	user1961	user3895	user2152	user3583	user1513		item2	6	0
133	user3715	user4027	user4642	user2173	user1961	user3895	user2152	user3583	user1513		item3	2	0
134	user3715	user4027	user4642	user2173	user1961	user3895	user2152	user3583	user1513		item4	3	0
135	user3715	user4027	user4642	user2173	user1961	user3895	user2152	user3583	user1513		item5	7	0
136	user3715	user4027	user4642	user2173	user1961	user3895	user2152	user3583	user1513		item6	1	1
137	user3715	user4027	user4642	user2173	user1961	user3895	user2152	user3583	user1513		item7	8	0
138	user3715	user4027	user4642	user2173	user1961	user3895	user2152	user3583	user1513		item8	9	0
139	user3715	user4027	user4642	user2173	user1961	user3895	user2152	user3583	user1513		item9	10	0
140	user3435	user3339	user1145	user1948	user2471						item0	5	0
141	user3435	user3339	user1145	user1948	user2471						item1	2	0
142	user3435	user3339	user1145	user1948	user2471						item2	6	0
143	user3435	user3339	user1145	user1948	user2471						item3	3	0
