	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user1422	user4630	user2342	user3839	user2499	user2550	user2396	user3944	user2190	user3883	item0	4	0
1	user1422	user4630	user2342	user3839	user2499	user2550	user2396	user3944	user2190	user3883	item1	5	0
2	user1422	user4630	user2342	user3839	user2499	user2550	user2396	user3944	user2190	user3883	item2	6	0
3	user1422	user4630	user2342	user3839	user2499	user2550	user2396	user3944	user2190	user3883	item3	2	0
4	user1422	user4630	user2342	user3839	user2499	user2550	user2396	user3944	user2190	user3883	item4	7	0
5	user1422	user4630	user2342	user3839	user2499	user2550	user2396	user3944	user2190	user3883	item5	8	0
6	user1422	user4630	user2342	user3839	user2499	user2550	user2396	user3944	user2190	user3883	item6	1	1
7	user1422	user4630	user2342	user3839	user2499	user2550	user2396	user3944	user2190	user3883	item7	3	0
8	user1422	user4630	user2342	user3839	user2499	user2550	user2396	user3944	user2190	user3883	item8	9	0
9	user1422	user4630	user2342	user3839	user2499	user2550	user2396	user3944	user2190	user3883	item9	10	0
10	user2635	user3474	user2100	user2163							item0	3	0
11	user2635	user3474	user2100	user2163							item1	4	0
12	user2635	user3474	user2100	user2163							item2	5	0
13	user2635	user3474	user2100	user2163							item3	1	1
14	user2635	user3474	user2100	user2163							item4	6	0
15	user2635	user3474	user2100	user2163							item5	7	0
16	user2635	user3474	user2100	user2163							item6	2	0
17	user2635	user3474	user2100	user2163							item7	8	0
18	user2635	user3474	user2100	user2163							item8	9	0
19	user2635	user3474	user2100	user2163							item9	10	0
20	user2088	user2149	user3872	user4628							item0	4	0
21	user2088	user2149	user3872	user4628							item1	5	0
22	user2088	user2149	user3872	user4628							item2	6	0
23	user2088	user2149	user3872	user4628							item3	7	0
24	user2088	user2149	user3872	user4628							item4	1	1
25	user2088	user2149	user3872	user4628							item5	8	0
26	user2088	user2149	user3872	user4628							item6	2	0
27	user2088	user2149	user3872	user4628							item7	9	0
28	user2088	user2149	user3872	user4628							item8	10	0
