	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user4783	user3109	user4785	user4937	user3940	user2309	user303	user4296			item0	2	0
1	user4783	user3109	user4785	user4937	user3940	user2309	user303	user4296			item1	3	0
2	user4783	user3109	user4785	user4937	user3940	user2309	user303	user4296			item2	6	0
3	user4783	user3109	user4785	user4937	user3940	user2309	user303	user4296			item3	7	0
4	user4783	user3109	user4785	user4937	user3940	user2309	user303	user4296			item4	4	0
5	user4783	user3109	user4785	user4937	user3940	user2309	user303	user4296			item5	8	0
6	user4783	user3109	user4785	user4937	user3940	user2309	user303	user4296			item6	1	1
7	user4783	user3109	user4785	user4937	user3940	user2309	user303	user4296			item7	5	0
8	user4783	user3109	user4785	user4937	user3940	user2309	user303	user4296			item8	9	0
9	user4783	user3109	user4785	user4937	user3940	user2309	user303	user4296			item9	10	0
10	user2566	user870	user2858	user933	user3675	user3895	user2686				item0	1	1
11	user2566	user870	user2858	user933	user3675	user3895	user2686				item1	6	0
12	user2566	user870	user2858	user933	user3675	user3895	user2686				item2	2	0
13	user2566	user870	user2858	user933	user3675	user3895	user2686				item3	3	0
14	user2566	user870	user2858	user933	user3675	user3895	user2686				item4	7	0
15	user2566	user870	user2858	user933	user3675	user3895	user2686				item5	8	0
16	user2566	user870	user2858	user933	user3675	user3895	user2686				item6	4	0
17	user2566	user870	user2858	user933	user3675	user3895	user2686				item7	9	0
18	user2566	user870	user2858	user933	user3675	user3895	user2686				item8	10	0
19	user2566	user870	user2858	user933	user3675	user3895	user2686				item9	5	0
20	user3883	user4197	user4166	user3141	user327						item0	4	0
21	user3883	user4197	user4166	user3141	user327						item1	3	0
22	user3883	user4197	user4166	user3141	user327						item2	5	0
23	user3883	user4197	user4166	user3141	user327						item3	6	0
24	user3883	user4197	user4166	user3141	user327						item4	7	0
25	user3883	user4197	user4166	user3141	user327						item5	8	0
26	user3883	user4197	user4166	user3141	user327						item6	1	1
27	user3883	user4197	user4166	user3141	user327						item7	9	0
28	user3883	user4197	user4166	user3141	user327						item8	10	0
29	user3883	user4197	user4166	user3141	user327						item9	2	0
30	user3632	user624	user3684	user1849	user2392						item0	2	0
31	user3632	user624	user3684	user1849	user2392						item1	3	0
32	user3632	user624	user3684	user1849	user2392						item2	5	0
33	user3632	user624	user3684	user1849	user2392						item3	4	0
34	user3632	user624	user3684	user1849	user2392						item4	6	0
35	user3632	user624	user3684	user1849	user2392						item5	7	0
36	user3632	user624	user3684	user1849	user2392						item6	1	1
37	user3632	user624	user3684	user1849	user2392						item7	8	0
38	user3632	user624	user3684	user1849	user2392						item8	9	0
39	user3632	user624	user3684	user1849	user2392						item9	10	0
40	user2655	user547	user1898	user4278	user74	user656					item0	4	0
41	user2655	user547	user1898	user4278	user74	user656					item1	5	0
42	user2655	user547	user1898	user4278	user74	user656					item2	6	0
43	user2655	user547	user1898	user4278	user74	user656					item3	1	1
44	user2655	user547	user1898	user4278	user74	user656					item4	3	0
45	user2655	user547	user1898	user4278	user74	user656					item5	7	0
46	user2655	user547	user1898	user4278	user74	user656					item6	2	0
47	user2655	user547	user1898	user4278	user74	user656					item7	8	0
48	user2655	user547	user1898	user4278	user74	user656					item8	9	0
49	user2655	user547	user1898	user4278	user74	user656					item9	10	0
50	user2206	user2789	user2469	user2129	user4460						item0	6	0
51	user2206	user2789	user2469	user2129	user4460						item1	7	0
52	user2206	user2789	user2469	user2129	user4460						item2	1	1
53	user2206	user2789	user2469	user2129	user4460						item3	8	0
54	user2206	user2789	user2469	user2129	user4460						item4	2	0
55	user2206	user2789	user2469	user2129	user4460						item5	3	0
56	user2206	user2789	user2469	user2129	user4460						item6	4	0
57	user2206	user2789	user2469	user2129	user4460						item7	9	0
58	user2206	user2789	user2469	user2129	user4460						item8	10	0
59	user2206	user2789	user2469	user2129	user4460						item9	5	0
60	user2998	user1265	user1481	user2931	user1362	user1672	user1614	user4481			item0	5	0
61	user2998	user1265	user1481	user2931	user1362	user1672	user1614	user4481			item1	3	0
62	user2998	user1265	user1481	user2931	user1362	user1672	user1614	user4481			item2	6	0
63	user2998	user1265	user1481	user2931	user1362	user1672	user1614	user4481			item3	2	0
64	user2998	user1265	user1481	user2931	user1362	user1672	user1614	user4481			item4	7	0
65	user2998	user1265	user1481	user2931	user1362	user1672	user1614	user4481			item5	4	0
66	user2998	user1265	user1481	user2931	user1362	user1672	user1614	user4481			item6	1	1
67	user2998	user1265	user1481	user2931	user1362	user1672	user1614	user4481			item7	8	0
68	user2998	user1265	user1481	user2931	user1362	user1672	user1614	user4481			item8	9	0
69	user2998	user1265	user1481	user2931	user1362	user1672	user1614	user4481			item9	10	0
70	user4387	user89	user3075	user4967	user2669	user3549	user856				item0	5	0
71	user4387	user89	user3075	user4967	user2669	user3549	user856				item1	3	0
72	user4387	user89	user3075	user4967	user2669	user3549	user856				item2	6	0
73	user4387	user89	user3075	user4967	user2669	user3549	user856				item3	2	0
74	user4387	user89	user3075	user4967	user2669	user3549	user856				item4	4	0
75	user4387	user89	user3075	user4967	user2669	user3549	user856				item5	7	0
76	user4387	user89	user3075	user4967	user2669	user3549	user856				item6	1	1
77	user4387	user89	user3075	user4967	user2669	user3549	user856				item7	8	0
78	user4387	user89	user3075	user4967	user2669	user3549	user856				item8	9	0
79	user4387	user89	user3075	user4967	user2669	user3549	user856				item9	10	0
80	user1234	user2819	user1672	user4647	user4866						item0	3	0
81	user1234	user2819	user1672	user4647	user4866						item1	4	0
82	user1234	user2819	user1672	user4647	user4866						item2	5	0
83	user1234	user2819	user1672	user4647	user4866						item3	6	0
84	user1234	user2819	user1672	user4647	user4866						item4	1	1
85	user1234	user2819	user1672	user4647	user4866						item5	7	0
86	user1234	user2819	user1672	user4647	user4866						item6	2	0
87	user1234	user2819	user1672	user4647	user4866						item7	8	0
88	user1234	user2819	user1672	user4647	user4866						item8	9	0
89	user1234	user2819	user1672	user4647	user4866						item9	10	0
90	user67	user3003	user4142	user879							item0	1	1
91	user67	user3003	user4142	user879							item1	5	0
92	user67	user3003	user4142	user879							item2	6	0
93	user67	user3003	user4142	user879							item3	2	0
94	user67	user3003	user4142	user879							item4	3	0
95	user67	user3003	user4142	user879							item5	7	0
96	user67	user3003	user4142	user879							item6	4	0
97	user67	user3003	user4142	user879							item7	8	0
98	user67	user3003	user4142	user879							item8	9	0
99	user67	user3003	user4142	user879							item9	10	0
100	user707	user4491	user4340								item0	1	1
101	user707	user4491	user4340								item1	4	0
102	user707	user4491	user4340								item2	2	0
103	user707	user4491	user4340								item3	5	0
104	user707	user4491	user4340								item4	6	0
105	user707	user4491	user4340								item5	7	0
106	user707	user4491	user4340								item6	3	0
107	user707	user4491	user4340								item7	8	0
108	user707	user4491	user4340								item8	9	0
109	user707	user4491	user4340								item9	10	0
110	user2883	user1403	user3352	user1147	user1087						item0	2	0
