	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user4420	user2139									item0	1	1
1	user4420	user2139									item1	3	0
2	user4420	user2139									item2	4	0
3	user4420	user2139									item3	5	0
4	user4420	user2139									item4	6	0
5	user4420	user2139									item5	7	0
6	user4420	user2139									item6	8	0
7	user4420	user2139									item7	9	0
8	user4420	user2139									item8	2	0
9	user4420	user2139									item9	10	0
10	user3719	user864	user4601	user2090	user2289	user2369	user3439	user1177	user2828		item0	2	0
11	user3719	user864	user4601	user2090	user2289	user2369	user3439	user1177	user2828		item1	4	0
12	user3719	user864	user4601	user2090	user2289	user2369	user3439	user1177	user2828		item2	6	0
13	user3719	user864	user4601	user2090	user2289	user2369	user3439	user1177	user2828		item3	1	1
14	user3719	user864	user4601	user2090	user2289	user2369	user3439	user1177	user2828		item4	3	0
15	user3719	user864	user4601	user2090	user2289	user2369	user3439	user1177	user2828		item5	7	0
16	user3719	user864	user4601	user2090	user2289	user2369	user3439	user1177	user2828		item6	8	0
17	user3719	user864	user4601	user2090	user2289	user2369	user3439	user1177	user2828		item7	9	0
18	user3719	user864	user4601	user2090	user2289	user2369	user3439	user1177	user2828		item8	10	0
19	user3719	user864	user4601	user2090	user2289	user2369	user3439	user1177	user2828		item9	5	0
20	user2765	user1527	user8	user534	user4521	user4732	user3329	user1959	user286	user2790	item0	2	0
21	user2765	user1527	user8	user534	user4521	user4732	user3329	user1959	user286	user2790	item1	5	0
22	user2765	user1527	user8	user534	user4521	user4732	user3329	user1959	user286	user2790	item2	6	0
23	user2765	user1527	user8	user534	user4521	user4732	user3329	user1959	user286	user2790	item3	3	0
24	user2765	user1527	user8	user534	user4521	user4732	user3329	user1959	user286	user2790	item4	7	0
25	user2765	user1527	user8	user534	user4521	user4732	user3329	user1959	user286	user2790	item5	8	0
26	user2765	user1527	user8	user534	user4521	user4732	user3329	user1959	user286	user2790	item6	1	1
27	user2765	user1527	user8	user534	user4521	user4732	user3329	user1959	user286	user2790	item7	4	0
28	user2765	user1527	user8	user534	user4521	user4732	user3329	user1959	user286	user2790	item8	9	0
29	user2765	user1527	user8	user534	user4521	user4732	user3329	user1959	user286	user2790	item9	10	0
30	user2819	user286	user1099	user2146	user1017	user4029	user4494				item0	1	1
31	user2819	user286	user1099	user2146	user1017	user4029	user4494				item1	5	0
32	user2819	user286	user1099	user2146	user1017	user4029	user4494				item2	6	0
33	user2819	user286	user1099	user2146	user1017	user4029	user4494				item3	3	0
34	user2819	user286	user1099	user2146	user1017	user4029	user4494				item4	7	0
35	user2819	user286	user1099	user2146	user1017	user4029	user4494				item5	8	0
