	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user2068	user116	user2272	user1419	user4414	user4480	user2402	user4659			item0	3	0
1	user2068	user116	user2272	user1419	user4414	user4480	user2402	user4659			item1	6	0
2	user2068	user116	user2272	user1419	user4414	user4480	user2402	user4659			item2	4	0
3	user2068	user116	user2272	user1419	user4414	user4480	user2402	user4659			item3	7	0
4	user2068	user116	user2272	user1419	user4414	user4480	user2402	user4659			item4	2	0
5	user2068	user116	user2272	user1419	user4414	user4480	user2402	user4659			item5	8	0
6	user2068	user116	user2272	user1419	user4414	user4480	user2402	user4659			item6	1	1
7	user2068	user116	user2272	user1419	user4414	user4480	user2402	user4659			item7	9	0
8	user2068	user116	user2272	user1419	user4414	user4480	user2402	user4659			item8	10	0
9	user2068	user116	user2272	user1419	user4414	user4480	user2402	user4659			item9	5	0
10	user455	user78	user4087	user1284	user697	user2564	user3423				item0	4	0
11	user455	user78	user4087	user1284	user697	user2564	user3423				item1	3	0
12	user455	user78	user4087	user1284	user697	user2564	user3423				item2	5	0
13	user455	user78	user4087	user1284	user697	user2564	user3423				item3	1	1
14	user455	user78	user4087	user1284	user697	user2564	user3423				item4	6	0
15	user455	user78	user4087	user1284	user697	user2564	user3423				item5	7	0
16	user455	user78	user4087	user1284	user697	user2564	user3423				item6	2	0
17	user455	user78	user4087	user1284	user697	user2564	user3423				item7	8	0
18	user455	user78	user4087	user1284	user697	user2564	user3423				item8	9	0
19	user455	user78	user4087	user1284	user697	user2564	user3423				item9	10	0
20	user2265	user3258	user1988	user1574	user2039	user2955					item0	5	0
21	user2265	user3258	user1988	user1574	user2039	user2955					item1	6	0
22	user2265	user3258	user1988	user1574	user2039	user2955					item2	7	0
23	user2265	user3258	user1988	user1574	user2039	user2955					item3	1	1
24	user2265	user3258	user1988	user1574	user2039	user2955					item4	2	0
25	user2265	user3258	user1988	user1574	user2039	user2955					item5	3	0
26	user2265	user3258	user1988	user1574	user2039	user2955					item6	4	0
27	user2265	user3258	user1988	user1574	user2039	user2955					item7	8	0
28	user2265	user3258	user1988	user1574	user2039	user2955					item8	9	0
29	user2265	user3258	user1988	user1574	user2039	user2955					item9	10	0
30	user128	user162	user3322	user224							item0	5	0
31	user128	user162	user3322	user224							item1	1	1
32	user128	user162	user3322	user224							item2	6	0
33	user128	user162	user3322	user224							item3	2	0
34	user128	user162	user3322	user224							item4	7	0
35	user128	user162	user3322	user224							item5	8	0
36	user128	user162	user3322	user224							item6	3	0
37	user128	user162	user3322	user224							item7	9	0
38	user128	user162	user3322	user224							item8	4	0
39	user128	user162	user3322	user224							item9	10	0
40	user3851	user4450	user3522	user3220	user184	user4838	user3006				item0	3	0
41	user3851	user4450	user3522	user3220	user184	user4838	user3006				item1	5	0
42	user3851	user4450	user3522	user3220	user184	user4838	user3006				item2	6	0
43	user3851	user4450	user3522	user3220	user184	user4838	user3006				item3	7	0
44	user3851	user4450	user3522	user3220	user184	user4838	user3006				item4	2	0
45	user3851	user4450	user3522	user3220	user184	user4838	user3006				item5	8	0
46	user3851	user4450	user3522	user3220	user184	user4838	user3006				item6	1	1
47	user3851	user4450	user3522	user3220	user184	user4838	user3006				item7	9	0
48	user3851	user4450	user3522	user3220	user184	user4838	user3006				item8	4	0
49	user3851	user4450	user3522	user3220	user184	user4838	user3006				item9	10	0
50	user4698	user4354	user4225	user434	user2051						item0	4	0
51	user4698	user4354	user4225	user434	user2051						item1	5	0
52	user4698	user4354	user4225	user434	user2051						item2	6	0
