	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user2077	user676	user4212	user3490	user3398						item0	4	0
1	user2077	user676	user4212	user3490	user3398						item1	5	0
2	user2077	user676	user4212	user3490	user3398						item2	6	0
3	user2077	user676	user4212	user3490	user3398						item3	7	0
4	user2077	user676	user4212	user3490	user3398						item4	8	0
5	user2077	user676	user4212	user3490	user3398						item5	9	0
6	user2077	user676	user4212	user3490	user3398						item6	1	1
7	user2077	user676	user4212	user3490	user3398						item7	3	0
8	user2077	user676	user4212	user3490	user3398						item8	10	0
9	user2077	user676	user4212	user3490	user3398						item9	2	0
10	user4208	user2171	user2404	user147	user2356	user1737					item0	2	0
11	user4208	user2171	user2404	user147	user2356	user1737					item1	3	0
12	user4208	user2171	user2404	user147	user2356	user1737					item2	6	0
13	user4208	user2171	user2404	user147	user2356	user1737					item3	4	0
14	user4208	user2171	user2404	user147	user2356	user1737					item4	1	1
15	user4208	user2171	user2404	user147	user2356	user1737					item5	7	0
16	user4208	user2171	user2404	user147	user2356	user1737					item6	8	0
17	user4208	user2171	user2404	user147	user2356	user1737					item7	9	0
18	user4208	user2171	user2404	user147	user2356	user1737					item8	10	0
19	user4208	user2171	user2404	user147	user2356	user1737					item9	5	0
20	user2971	user921	user993	user2637	user3749						item0	1	1
21	user2971	user921	user993	user2637	user3749						item1	3	0
22	user2971	user921	user993	user2637	user3749						item2	4	0
23	user2971	user921	user993	user2637	user3749						item3	5	0
24	user2971	user921	user993	user2637	user3749						item4	6	0
25	user2971	user921	user993	user2637	user3749						item5	7	0
26	user2971	user921	user993	user2637	user3749						item6	2	0
27	user2971	user921	user993	user2637	user3749						item7	8	0
28	user2971	user921	user993	user2637	user3749						item8	9	0
29	user2971	user921	user993	user2637	user3749						item9	10	0
30	user2512	user1822	user3743	user2427	user1999	user3279	user3801	user3043	user1712	user2911	item0	3	0
31	user2512	user1822	user3743	user2427	user1999	user3279	user3801	user3043	user1712	user2911	item1	4	0
32	user2512	user1822	user3743	user2427	user1999	user3279	user3801	user3043	user1712	user2911	item2	5	0
33	user2512	user1822	user3743	user2427	user1999	user3279	user3801	user3043	user1712	user2911	item3	2	0
34	user2512	user1822	user3743	user2427	user1999	user3279	user3801	user3043	user1712	user2911	item4	6	0
