	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user4408	user4129	user609	user3377	user3034	user3340	user1276	user715	user642		item0	2	0
1	user4408	user4129	user609	user3377	user3034	user3340	user1276	user715	user642		item1	5	0
2	user4408	user4129	user609	user3377	user3034	user3340	user1276	user715	user642		item2	6	0
3	user4408	user4129	user609	user3377	user3034	user3340	user1276	user715	user642		item3	3	0
4	user4408	user4129	user609	user3377	user3034	user3340	user1276	user715	user642		item4	7	0
5	user4408	user4129	user609	user3377	user3034	user3340	user1276	user715	user642		item5	8	0
6	user4408	user4129	user609	user3377	user3034	user3340	user1276	user715	user642		item6	1	1
7	user4408	user4129	user609	user3377	user3034	user3340	user1276	user715	user642		item7	9	0
8	user4408	user4129	user609	user3377	user3034	user3340	user1276	user715	user642		item8	10	0
9	user4408	user4129	user609	user3377	user3034	user3340	user1276	user715	user642		item9	4	0
10	user1075	user2809	user12								item0	4	0
11	user1075	user2809	user12								item1	5	0
12	user1075	user2809	user12								item2	6	0
13	user1075	user2809	user12								item3	1	1
14	user1075	user2809	user12								item4	2	0
15	user1075	user2809	user12								item5	7	0
16	user1075	user2809	user12								item6	3	0
17	user1075	user2809	user12								item7	8	0
18	user1075	user2809	user12								item8	9	0
19	user1075	user2809	user12								item9	10	0
20	user2753	user3158									item0	3	0
21	user2753	user3158									item1	4	0
22	user2753	user3158									item2	5	0
23	user2753	user3158									item3	6	0
24	user2753	user3158									item4	1	1
25	user2753	user3158									item5	7	0
26	user2753	user3158									item6	2	0
27	user2753	user3158									item7	8	0
28	user2753	user3158									item8	9	0
29	user2753	user3158									item9	10	0
30	user3992	user1370	user2562	user236	user3774	user1030	user3846				item0	2	0
31	user3992	user1370	user2562	user236	user3774	user1030	user3846				item1	4	0
32	user3992	user1370	user2562	user236	user3774	user1030	user3846				item2	3	0
33	user3992	user1370	user2562	user236	user3774	user1030	user3846				item3	5	0
34	user3992	user1370	user2562	user236	user3774	user1030	user3846				item4	6	0
35	user3992	user1370	user2562	user236	user3774	user1030	user3846				item5	7	0
36	user3992	user1370	user2562	user236	user3774	user1030	user3846				item6	1	1
37	user3992	user1370	user2562	user236	user3774	user1030	user3846				item7	8	0
38	user3992	user1370	user2562	user236	user3774	user1030	user3846				item8	9	0
39	user3992	user1370	user2562	user236	user3774	user1030	user3846				item9	10	0
40	user4933	user1196	user1922	user2838	user2466	user4355					item0	4	0
41	user4933	user1196	user1922	user2838	user2466	user4355					item1	3	0
42	user4933	user1196	user1922	user2838	user2466	user4355					item2	5	0
43	user4933	user1196	user1922	user2838	user2466	user4355					item3	6	0
44	user4933	user1196	user1922	user2838	user2466	user4355					item4	7	0
45	user4933	user1196	user1922	user2838	user2466	user4355					item5	8	0
46	user4933	user1196	user1922	user2838	user2466	user4355					item6	2	0
47	user4933	user1196	user1922	user2838	user2466	user4355					item7	9	0
48	user4933	user1196	user1922	user2838	user2466	user4355					item8	10	0
49	user4933	user1196	user1922	user2838	user2466	user4355					item9	1	1
50	user3079	user1088	user1781	user228	user1438	user3126	user224				item0	3	0
51	user3079	user1088	user1781	user228	user1438	user3126	user224				item1	1	1
52	user3079	user1088	user1781	user228	user1438	user3126	user224				item2	4	0
53	user3079	user1088	user1781	user228	user1438	user3126	user224				item3	5	0
54	user3079	user1088	user1781	user228	user1438	user3126	user224				item4	6	0
55	user3079	user1088	user1781	user228	user1438	user3126	user224				item5	7	0
56	user3079	user1088	user1781	user228	user1438	user3126	user224				item6	2	0
57	user3079	user1088	user1781	user228	user1438	user3126	user224				item7	8	0
58	user3079	user1088	user1781	user228	user1438	user3126	user224				item8	9	0
59	user3079	user1088	user1781	user228	user1438	user3126	user224				item9	10	0
60	user3087	user3219	user2285								item0	3	0
61	user3087	user3219	user2285								item1	4	0
62	user3087	user3219	user2285								item2	5	0
63	user3087	user3219	user2285								item3	6	0
64	user3087	user3219	user2285								item4	7	0
65	user3087	user3219	user2285								item5	2	0
66	user3087	user3219	user2285								item6	1	1
67	user3087	user3219	user2285								item7	8	0
68	user3087	user3219	user2285								item8	9	0
69	user3087	user3219	user2285								item9	10	0
70	user327	user1478	user1345								item0	4	0
71	user327	user1478	user1345								item1	1	1
72	user327	user1478	user1345								item2	5	0
73	user327	user1478	user1345								item3	6	0
74	user327	user1478	user1345								item4	7	0
75	user327	user1478	user1345								item5	2	0
76	user327	user1478	user1345								item6	8	0
77	user327	user1478	user1345								item7	9	0
78	user327	user1478	user1345								item8	10	0
79	user327	user1478	user1345								item9	3	0
80	user3688	user2657	user487	user4001	user621						item0	1	1
81	user3688	user2657	user487	user4001	user621						item1	4	0
82	user3688	user2657	user487	user4001	user621						item2	5	0
83	user3688	user2657	user487	user4001	user621						item3	3	0
84	user3688	user2657	user487	user4001	user621						item4	6	0
85	user3688	user2657	user487	user4001	user621						item5	7	0
86	user3688	user2657	user487	user4001	user621						item6	2	0
87	user3688	user2657	user487	user4001	user621						item7	8	0
88	user3688	user2657	user487	user4001	user621						item8	9	0
89	user3688	user2657	user487	user4001	user621						item9	10	0
90	user4617	user4720	user3149	user4234							item0	3	0
91	user4617	user4720	user3149	user4234							item1	4	0
92	user4617	user4720	user3149	user4234							item2	5	0
93	user4617	user4720	user3149	user4234							item3	2	0
94	user4617	user4720	user3149	user4234							item4	6	0
95	user4617	user4720	user3149	user4234							item5	7	0
96	user4617	user4720	user3149	user4234							item6	1	1
97	user4617	user4720	user3149	user4234							item7	8	0
98	user4617	user4720	user3149	user4234							item8	9	0
99	user4617	user4720	user3149	user4234							item9	10	0
100	user3883	user2887									item0	3	0
101	user3883	user2887									item1	1	1
102	user3883	user2887									item2	4	0
103	user3883	user2887									item3	5	0
104	user3883	user2887									item4	6	0
105	user3883	user2887									item5	7	0
106	user3883	user2887									item6	2	0
107	user3883	user2887									item7	8	0
108	user3883	user2887									item8	9	0
109	user3883	user2887									item9	10	0
110	user138	user1122	user4714								item0	1	1
111	user138	user1122	user4714								item1	3	0
112	user138	user1122	user4714								item2	4	0
113	user138	user1122	user4714								item3	5	0
114	user138	user1122	user4714								item4	2	0
115	user138	user1122	user4714								item5	6	0
116	user138	user1122	user4714								item6	7	0
117	user138	user1122	user4714								item7	8	0
118	user138	user1122	user4714								item8	9	0
119	user138	user1122	user4714								item9	10	0
120	user1086	user4426	user3618								item0	3	0
121	user1086	user4426	user3618								item1	4	0
122	user1086	user4426	user3618								item2	5	0
123	user1086	user4426	user3618								item3	1	1
124	user1086	user4426	user3618								item4	6	0
125	user1086	user4426	user3618								item5	7	0
126	user1086	user4426	user3618								item6	2	0
127	user1086	user4426	user3618								item7	8	0
128	user1086	user4426	user3618								item8	9	0
129	user1086	user4426	user3618								item9	10	0
130	user3887	user4909	user2479	user70	user2535	user118	user1059	user2871	user2178		item0	4	0
131	user3887	user4909	user2479	user70	user2535	user118	user1059	user2871	user2178		item1	6	0
132	user3887	user4909	user2479	user70	user2535	user118	user1059	user2871	user2178		item2	7	0
133	user3887	user4909	user2479	user70	user2535	user118	user1059	user2871	user2178		item3	2	0
134	user3887	user4909	user2479	user70	user2535	user118	user1059	user2871	user2178		item4	3	0
135	user3887	user4909	user2479	user70	user2535	user118	user1059	user2871	user2178		item5	8	0
136	user3887	user4909	user2479	user70	user2535	user118	user1059	user2871	user2178		item6	1	1
137	user3887	user4909	user2479	user70	user2535	user118	user1059	user2871	user2178		item7	9	0
138	user3887	user4909	user2479	user70	user2535	user118	user1059	user2871	user2178		item8	10	0
139	user3887	user4909	user2479	user70	user2535	user118	user1059	user2871	user2178		item9	5	0
140	user4662	user1149	user3462	user2986	user4439						item0	2	0
141	user4662	user1149	user3462	user2986	user4439						item1	5	0
142	user4662	user1149	user3462	user2986	user4439						item2	6	0
143	user4662	user1149	user3462	user2986	user4439						item3	3	0
144	user4662	user1149	user3462	user2986	user4439						item4	4	0
145	user4662	user1149	user3462	user2986	user4439						item5	7	0
146	user4662	user1149	user3462	user2986	user4439						item6	1	1
147	user4662	user1149	user3462	user2986	user4439						item7	8	0
148	user4662	user1149	user3462	user2986	user4439						item8	9	0
149	user4662	user1149	user3462	user2986	user4439						item9	10	0
150	user2896	user1236	user1597	user4946	user3278	user2074	user2584	user1479	user2380		item0	4	0
151	user2896	user1236	user1597	user4946	user3278	user2074	user2584	user1479	user2380		item1	5	0
152	user2896	user1236	user1597	user4946	user3278	user2074	user2584	user1479	user2380		item2	6	0
153	user2896	user1236	user1597	user4946	user3278	user2074	user2584	user1479	user2380		item3	3	0
154	user2896	user1236	user1597	user4946	user3278	user2074	user2584	user1479	user2380		item4	2	0
155	user2896	user1236	user1597	user4946	user3278	user2074	user2584	user1479	user2380		item5	7	0
156	user2896	user1236	user1597	user4946	user3278	user2074	user2584	user1479	user2380		item6	1	1
157	user2896	user1236	user1597	user4946	user3278	user2074	user2584	user1479	user2380		item7	8	0
158	user2896	user1236	user1597	user4946	user3278	user2074	user2584	user1479	user2380		item8	9	0
159	user2896	user1236	user1597	user4946	user3278	user2074	user2584	user1479	user2380		item9	10	0
160	user1006	user1702	user3059	user1236	user4399						item0	4	0
161	user1006	user1702	user3059	user1236	user4399						item1	5	0
162	user1006	user1702	user3059	user1236	user4399						item2	6	0
163	user1006	user1702	user3059	user1236	user4399						item3	7	0
164	user1006	user1702	user3059	user1236	user4399						item4	8	0
165	user1006	user1702	user3059	user1236	user4399						item5	1	1
166	user1006	user1702	user3059	user1236	user4399						item6	2	0
167	user1006	user1702	user3059	user1236	user4399						item7	3	0
168	user1006	user1702	user3059	user1236	user4399						item8	9	0
169	user1006	user1702	user3059	user1236	user4399						item9	10	0
170	user1795	user3552									item0	3	0
171	user1795	user3552									item1	4	0
172	user1795	user3552									item2	5	0
173	user1795	user3552									item3	6	0
174	user1795	user3552									item4	7	0
175	user1795	user3552									item5	8	0
176	user1795	user3552									item6	1	1
177	user1795	user3552									item7	2	0
178	user1795	user3552									item8	9	0
179	user1795	user3552									item9	10	0
180	user3384	user195									item0	1	1
181	user3384	user195									item1	3	0
182	user3384	user195									item2	4	0
183	user3384	user195									item3	5	0
184	user3384	user195									item4	6	0
185	user3384	user195									item5	7	0
186	user3384	user195									item6	8	0
187	user3384	user195									item7	9	0
188	user3384	user195									item8	10	0
189	user3384	user195									item9	2	0
190	user457	user4402	user615	user3732	user1947	user851	user4532	user1626	user725	user2282	item0	3	0
191	user457	user4402	user615	user3732	user1947	user851	user4532	user1626	user725	user2282	item1	5	0
192	user457	user4402	user615	user3732	user1947	user851	user4532	user1626	user725	user2282	item2	6	0
193	user457	user4402	user615	user3732	user1947	user851	user4532	user1626	user725	user2282	item3	2	0
194	user457	user4402	user615	user3732	user1947	user851	user4532	user1626	user725	user2282	item4	4	0
195	user457	user4402	user615	user3732	user1947	user851	user4532	user1626	user725	user2282	item5	7	0
196	user457	user4402	user615	user3732	user1947	user851	user4532	user1626	user725	user2282	item6	1	1
197	user457	user4402	user615	user3732	user1947	user851	user4532	user1626	user725	user2282	item7	8	0
198	user457	user4402	user615	user3732	user1947	user851	user4532	user1626	user725	user2282	item8	9	0
199	user457	user4402	user615	user3732	user1947	user851	user4532	user1626	user725	user2282	item9	10	0
200	user4096	user1540	user2171	user2551	user29						item0	2	0
201	user4096	user1540	user2171	user2551	user29						item1	1	1
202	user4096	user1540	user2171	user2551	user29						item2	4	0
203	user4096	user1540	user2171	user2551	user29						item3	5	0
204	user4096	user1540	user2171	user2551	user29						item4	6	0
205	user4096	user1540	user2171	user2551	user29						item5	7	0
206	user4096	user1540	user2171	user2551	user29						item6	8	0
207	user4096	user1540	user2171	user2551	user29						item7	9	0
208	user4096	user1540	user2171	user2551	user29						item8	10	0
209	user4096	user1540	user2171	user2551	user29						item9	3	0
210	user3428	user3538									item0	1	1
211	user3428	user3538									item1	3	0
212	user3428	user3538									item2	4	0
213	user3428	user3538									item3	5	0
214	user3428	user3538									item4	2	0
215	user3428	user3538									item5	6	0
216	user3428	user3538									item6	7	0
217	user3428	user3538									item7	8	0
218	user3428	user3538									item8	9	0
219	user3428	user3538									item9	10	0
220	user3457	user4333									item0	2	0
221	user3457	user4333									item1	3	0
222	user3457	user4333									item2	4	0
223	user3457	user4333									item3	1	1
224	user3457	user4333									item4	5	0
225	user3457	user4333									item5	6	0
226	user3457	user4333									item6	7	0
227	user3457	user4333									item7	8	0
228	user3457	user4333									item8	9	0
229	user3457	user4333									item9	10	0
230	user1794	user1217	user2950	user3398							item0	3	0
231	user1794	user1217	user2950	user3398							item1	2	0
232	user1794	user1217	user2950	user3398							item2	4	0
233	user1794	user1217	user2950	user3398							item3	5	0
234	user1794	user1217	user2950	user3398							item4	6	0
235	user1794	user1217	user2950	user3398							item5	7	0
236	user1794	user1217	user2950	user3398							item6	1	1
237	user1794	user1217	user2950	user3398							item7	8	0
238	user1794	user1217	user2950	user3398							item8	9	0
239	user1794	user1217	user2950	user3398							item9	10	0
240	user4822	user388	user385	user3832	user3025	user15	user3103	user2399	user2662	user3232	item0	2	0
241	user4822	user388	user385	user3832	user3025	user15	user3103	user2399	user2662	user3232	item1	3	0
