	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user3345	user2128	user3306								item0	1	1
1	user3345	user2128	user3306								item1	4	0
2	user3345	user2128	user3306								item2	5	0
3	user3345	user2128	user3306								item3	2	0
4	user3345	user2128	user3306								item4	3	0
5	user3345	user2128	user3306								item5	6	0
6	user3345	user2128	user3306								item6	7	0
7	user3345	user2128	user3306								item7	8	0
8	user3345	user2128	user3306								item8	9	0
9	user3345	user2128	user3306								item9	10	0
10	user171	user932	user4733	user334	user348	user1365	user2376				item0	2	0
11	user171	user932	user4733	user334	user348	user1365	user2376				item1	3	0
12	user171	user932	user4733	user334	user348	user1365	user2376				item2	7	0
13	user171	user932	user4733	user334	user348	user1365	user2376				item3	1	1
14	user171	user932	user4733	user334	user348	user1365	user2376				item4	8	0
15	user171	user932	user4733	user334	user348	user1365	user2376				item5	4	0
16	user171	user932	user4733	user334	user348	user1365	user2376				item6	5	0
17	user171	user932	user4733	user334	user348	user1365	user2376				item7	9	0
18	user171	user932	user4733	user334	user348	user1365	user2376				item8	6	0
19	user171	user932	user4733	user334	user348	user1365	user2376				item9	10	0
20	user3829	user664									item0	3	0
21	user3829	user664									item1	1	1
22	user3829	user664									item2	4	0
23	user3829	user664									item3	2	0
24	user3829	user664									item4	5	0
25	user3829	user664									item5	6	0
26	user3829	user664									item6	7	0
27	user3829	user664									item7	8	0
28	user3829	user664									item8	9	0
29	user3829	user664									item9	10	0
30	user773	user4671	user963	user1103	user4152	user4564					item0	3	0
31	user773	user4671	user963	user1103	user4152	user4564					item1	4	0
32	user773	user4671	user963	user1103	user4152	user4564					item2	5	0
33	user773	user4671	user963	user1103	user4152	user4564					item3	6	0
34	user773	user4671	user963	user1103	user4152	user4564					item4	7	0
35	user773	user4671	user963	user1103	user4152	user4564					item5	2	0
36	user773	user4671	user963	user1103	user4152	user4564					item6	1	1
37	user773	user4671	user963	user1103	user4152	user4564					item7	8	0
38	user773	user4671	user963	user1103	user4152	user4564					item8	9	0
39	user773	user4671	user963	user1103	user4152	user4564					item9	10	0
40	user2606	user2428	user2737	user1597	user2852	user706	user2880	user4403	user2601	user2118	item0	1	1
41	user2606	user2428	user2737	user1597	user2852	user706	user2880	user4403	user2601	user2118	item1	2	0
42	user2606	user2428	user2737	user1597	user2852	user706	user2880	user4403	user2601	user2118	item2	7	0
43	user2606	user2428	user2737	user1597	user2852	user706	user2880	user4403	user2601	user2118	item3	5	0
44	user2606	user2428	user2737	user1597	user2852	user706	user2880	user4403	user2601	user2118	item4	3	0
45	user2606	user2428	user2737	user1597	user2852	user706	user2880	user4403	user2601	user2118	item5	8	0
46	user2606	user2428	user2737	user1597	user2852	user706	user2880	user4403	user2601	user2118	item6	4	0
47	user2606	user2428	user2737	user1597	user2852	user706	user2880	user4403	user2601	user2118	item7	9	0
48	user2606	user2428	user2737	user1597	user2852	user706	user2880	user4403	user2601	user2118	item8	10	0
