	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user2966	user3713	user1891	user2115	user3846	user4687	user1519	user991	user1995	user2706	item0	2	0
1	user2966	user3713	user1891	user2115	user3846	user4687	user1519	user991	user1995	user2706	item1	5	0
2	user2966	user3713	user1891	user2115	user3846	user4687	user1519	user991	user1995	user2706	item2	6	0
3	user2966	user3713	user1891	user2115	user3846	user4687	user1519	user991	user1995	user2706	item3	4	0
4	user2966	user3713	user1891	user2115	user3846	user4687	user1519	user991	user1995	user2706	item4	3	0
5	user2966	user3713	user1891	user2115	user3846	user4687	user1519	user991	user1995	user2706	item5	7	0
6	user2966	user3713	user1891	user2115	user3846	user4687	user1519	user991	user1995	user2706	item6	1	1
7	user2966	user3713	user1891	user2115	user3846	user4687	user1519	user991	user1995	user2706	item7	8	0
8	user2966	user3713	user1891	user2115	user3846	user4687	user1519	user991	user1995	user2706	item8	9	0
9	user2966	user3713	user1891	user2115	user3846	user4687	user1519	user991	user1995	user2706	item9	10	0
10	user398	user3731	user225								item0	4	0
11	user398	user3731	user225								item1	5	0
12	user398	user3731	user225								item2	6	0
13	user398	user3731	user225								item3	1	1
14	user398	user3731	user225								item4	7	0
15	user398	user3731	user225								item5	8	0
16	user398	user3731	user225								item6	2	0
17	user398	user3731	user225								item7	3	0
18	user398	user3731	user225								item8	9	0
19	user398	user3731	user225								item9	10	0
20	user1183	user3082	user4751								item0	4	0
21	user1183	user3082	user4751								item1	1	1
22	user1183	user3082	user4751								item2	5	0
23	user1183	user3082	user4751								item3	2	0
24	user1183	user3082	user4751								item4	6	0
25	user1183	user3082	user4751								item5	7	0
26	user1183	user3082	user4751								item6	8	0
27	user1183	user3082	user4751								item7	9	0
28	user1183	user3082	user4751								item8	10	0
29	user1183	user3082	user4751								item9	3	0
30	user1318	user4431	user3299	user1083	user1192	user4194	user4735	user1155	user277		item0	1	1
31	user1318	user4431	user3299	user1083	user1192	user4194	user4735	user1155	user277		item1	6	0
32	user1318	user4431	user3299	user1083	user1192	user4194	user4735	user1155	user277		item2	7	0
33	user1318	user4431	user3299	user1083	user1192	user4194	user4735	user1155	user277		item3	8	0
34	user1318	user4431	user3299	user1083	user1192	user4194	user4735	user1155	user277		item4	3	0
35	user1318	user4431	user3299	user1083	user1192	user4194	user4735	user1155	user277		item5	4	0
36	user1318	user4431	user3299	user1083	user1192	user4194	user4735	user1155	user277		item6	2	0
37	user1318	user4431	user3299	user1083	user1192	user4194	user4735	user1155	user277		item7	9	0
38	user1318	user4431	user3299	user1083	user1192	user4194	user4735	user1155	user277		item8	10	0
39	user1318	user4431	user3299	user1083	user1192	user4194	user4735	user1155	user277		item9	5	0
40	user3105	user1694	user253	user1517							item0	1	1
41	user3105	user1694	user253	user1517							item1	2	0
42	user3105	user1694	user253	user1517							item2	5	0
43	user3105	user1694	user253	user1517							item3	6	0
44	user3105	user1694	user253	user1517							item4	7	0
45	user3105	user1694	user253	user1517							item5	3	0
46	user3105	user1694	user253	user1517							item6	8	0
47	user3105	user1694	user253	user1517							item7	4	0
48	user3105	user1694	user253	user1517							item8	9	0
49	user3105	user1694	user253	user1517							item9	10	0
50	user4058	user4317									item0	3	0
51	user4058	user4317									item1	4	0
52	user4058	user4317									item2	5	0
53	user4058	user4317									item3	1	1
54	user4058	user4317									item4	6	0
55	user4058	user4317									item5	7	0
56	user4058	user4317									item6	8	0
57	user4058	user4317									item7	9	0
58	user4058	user4317									item8	10	0
59	user4058	user4317									item9	2	0
60	user4566	user649	user1772	user1908	user731	user754					item0	4	0
61	user4566	user649	user1772	user1908	user731	user754					item1	5	0
62	user4566	user649	user1772	user1908	user731	user754					item2	6	0
63	user4566	user649	user1772	user1908	user731	user754					item3	2	0
64	user4566	user649	user1772	user1908	user731	user754					item4	7	0
65	user4566	user649	user1772	user1908	user731	user754					item5	8	0
66	user4566	user649	user1772	user1908	user731	user754					item6	1	1
67	user4566	user649	user1772	user1908	user731	user754					item7	9	0
68	user4566	user649	user1772	user1908	user731	user754					item8	10	0
69	user4566	user649	user1772	user1908	user731	user754					item9	3	0
70	user2277	user4228	user3685	user3368	user3171						item0	4	0
71	user2277	user4228	user3685	user3368	user3171						item1	2	0
72	user2277	user4228	user3685	user3368	user3171						item2	5	0
73	user2277	user4228	user3685	user3368	user3171						item3	6	0
74	user2277	user4228	user3685	user3368	user3171						item4	3	0
75	user2277	user4228	user3685	user3368	user3171						item5	7	0
76	user2277	user4228	user3685	user3368	user3171						item6	1	1
77	user2277	user4228	user3685	user3368	user3171						item7	8	0
78	user2277	user4228	user3685	user3368	user3171						item8	9	0
79	user2277	user4228	user3685	user3368	user3171						item9	10	0
80	user2662	user3469									item0	1	1
81	user2662	user3469									item1	3	0
82	user2662	user3469									item2	4	0
83	user2662	user3469									item3	5	0
84	user2662	user3469									item4	6	0
85	user2662	user3469									item5	7	0
86	user2662	user3469									item6	8	0
87	user2662	user3469									item7	9	0
88	user2662	user3469									item8	2	0
89	user2662	user3469									item9	10	0
90	user3360	user529	user673	user4982							item0	4	0
91	user3360	user529	user673	user4982							item1	1	1
92	user3360	user529	user673	user4982							item2	5	0
93	user3360	user529	user673	user4982							item3	2	0
94	user3360	user529	user673	user4982							item4	6	0
95	user3360	user529	user673	user4982							item5	7	0
96	user3360	user529	user673	user4982							item6	3	0
97	user3360	user529	user673	user4982							item7	8	0
98	user3360	user529	user673	user4982							item8	9	0
99	user3360	user529	user673	user4982							item9	10	0
100	user3090	user4968									item0	3	0
101	user3090	user4968									item1	4	0
102	user3090	user4968									item2	5	0
103	user3090	user4968									item3	1	1
104	user3090	user4968									item4	6	0
105	user3090	user4968									item5	2	0
106	user3090	user4968									item6	7	0
107	user3090	user4968									item7	8	0
108	user3090	user4968									item8	9	0
109	user3090	user4968									item9	10	0
110	user1235	user3634	user1362	user684	user4510	user1973	user4473				item0	6	0
111	user1235	user3634	user1362	user684	user4510	user1973	user4473				item1	3	0
112	user1235	user3634	user1362	user684	user4510	user1973	user4473				item2	7	0
113	user1235	user3634	user1362	user684	user4510	user1973	user4473				item3	1	1
114	user1235	user3634	user1362	user684	user4510	user1973	user4473				item4	4	0
115	user1235	user3634	user1362	user684	user4510	user1973	user4473				item5	8	0
116	user1235	user3634	user1362	user684	user4510	user1973	user4473				item6	2	0
117	user1235	user3634	user1362	user684	user4510	user1973	user4473				item7	5	0
118	user1235	user3634	user1362	user684	user4510	user1973	user4473				item8	9	0
119	user1235	user3634	user1362	user684	user4510	user1973	user4473				item9	10	0
120	user301	user298	user3226	user1014	user4568	user1921	user1876	user1282			item0	3	0
121	user301	user298	user3226	user1014	user4568	user1921	user1876	user1282			item1	4	0
122	user301	user298	user3226	user1014	user4568	user1921	user1876	user1282			item2	7	0
123	user301	user298	user3226	user1014	user4568	user1921	user1876	user1282			item3	8	0
124	user301	user298	user3226	user1014	user4568	user1921	user1876	user1282			item4	1	1
125	user301	user298	user3226	user1014	user4568	user1921	user1876	user1282			item5	5	0
126	user301	user298	user3226	user1014	user4568	user1921	user1876	user1282			item6	2	0
127	user301	user298	user3226	user1014	user4568	user1921	user1876	user1282			item7	9	0
128	user301	user298	user3226	user1014	user4568	user1921	user1876	user1282			item8	10	0
129	user301	user298	user3226	user1014	user4568	user1921	user1876	user1282			item9	6	0
130	user4010	user4445	user132	user2161	user1153	user291	user3913	user1147	user3585		item0	3	0
131	user4010	user4445	user132	user2161	user1153	user291	user3913	user1147	user3585		item1	5	0
132	user4010	user4445	user132	user2161	user1153	user291	user3913	user1147	user3585		item2	6	0
133	user4010	user4445	user132	user2161	user1153	user291	user3913	user1147	user3585		item3	7	0
134	user4010	user4445	user132	user2161	user1153	user291	user3913	user1147	user3585		item4	1	1
135	user4010	user4445	user132	user2161	user1153	user291	user3913	user1147	user3585		item5	8	0
136	user4010	user4445	user132	user2161	user1153	user291	user3913	user1147	user3585		item6	2	0
137	user4010	user4445	user132	user2161	user1153	user291	user3913	user1147	user3585		item7	9	0
138	user4010	user4445	user132	user2161	user1153	user291	user3913	user1147	user3585		item8	4	0
