	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user424	user1880	user2415	user1299	user961	user390	user2360	user2293			item0	6	0
1	user424	user1880	user2415	user1299	user961	user390	user2360	user2293			item1	1	1
2	user424	user1880	user2415	user1299	user961	user390	user2360	user2293			item2	4	0
3	user424	user1880	user2415	user1299	user961	user390	user2360	user2293			item3	7	0
4	user424	user1880	user2415	user1299	user961	user390	user2360	user2293			item4	5	0
5	user424	user1880	user2415	user1299	user961	user390	user2360	user2293			item5	8	0
6	user424	user1880	user2415	user1299	user961	user390	user2360	user2293			item6	2	0
7	user424	user1880	user2415	user1299	user961	user390	user2360	user2293			item7	9	0
8	user424	user1880	user2415	user1299	user961	user390	user2360	user2293			item8	10	0
9	user424	user1880	user2415	user1299	user961	user390	user2360	user2293			item9	3	0
10	user1481	user1595	user1921	user1431	user318	user2413	user261				item0	2	0
11	user1481	user1595	user1921	user1431	user318	user2413	user261				item1	3	0
12	user1481	user1595	user1921	user1431	user318	user2413	user261				item2	6	0
13	user1481	user1595	user1921	user1431	user318	user2413	user261				item3	7	0
14	user1481	user1595	user1921	user1431	user318	user2413	user261				item4	8	0
15	user1481	user1595	user1921	user1431	user318	user2413	user261				item5	4	0
16	user1481	user1595	user1921	user1431	user318	user2413	user261				item6	1	1
17	user1481	user1595	user1921	user1431	user318	user2413	user261				item7	9	0
18	user1481	user1595	user1921	user1431	user318	user2413	user261				item8	10	0
19	user1481	user1595	user1921	user1431	user318	user2413	user261				item9	5	0
20	user2194	user1842	user194	user569	user2335	user1668					item0	5	0
21	user2194	user1842	user194	user569	user2335	user1668					item1	2	0
22	user2194	user1842	user194	user569	user2335	user1668					item2	6	0
23	user2194	user1842	user194	user569	user2335	user1668					item3	7	0
24	user2194	user1842	user194	user569	user2335	user1668					item4	3	0
25	user2194	user1842	user194	user569	user2335	user1668					item5	8	0
26	user2194	user1842	user194	user569	user2335	user1668					item6	1	1
27	user2194	user1842	user194	user569	user2335	user1668					item7	9	0
28	user2194	user1842	user194	user569	user2335	user1668					item8	10	0
29	user2194	user1842	user194	user569	user2335	user1668					item9	4	0
30	user1640	user17	user1698	user2438	user1404	user661	user2442	user972			item0	5	0
31	user1640	user17	user1698	user2438	user1404	user661	user2442	user972			item1	4	0
32	user1640	user17	user1698	user2438	user1404	user661	user2442	user972			item2	6	0
33	user1640	user17	user1698	user2438	user1404	user661	user2442	user972			item3	2	0
34	user1640	user17	user1698	user2438	user1404	user661	user2442	user972			item4	3	0
35	user1640	user17	user1698	user2438	user1404	user661	user2442	user972			item5	7	0
36	user1640	user17	user1698	user2438	user1404	user661	user2442	user972			item6	1	1
37	user1640	user17	user1698	user2438	user1404	user661	user2442	user972			item7	8	0
