	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user305	user188	user31	user226	user298	user91	user56	user327	user179	user19	item0	7	0
1	user305	user188	user31	user226	user298	user91	user56	user327	user179	user19	item1	4	0
2	user305	user188	user31	user226	user298	user91	user56	user327	user179	user19	item2	8	0
3	user305	user188	user31	user226	user298	user91	user56	user327	user179	user19	item3	1	1
4	user305	user188	user31	user226	user298	user91	user56	user327	user179	user19	item4	5	0
5	user305	user188	user31	user226	user298	user91	user56	user327	user179	user19	item5	6	0
6	user305	user188	user31	user226	user298	user91	user56	user327	user179	user19	item6	2	0
7	user305	user188	user31	user226	user298	user91	user56	user327	user179	user19	item7	9	0
8	user305	user188	user31	user226	user298	user91	user56	user327	user179	user19	item8	10	0
9	user305	user188	user31	user226	user298	user91	user56	user327	user179	user19	item9	3	0
10	user291	user98	user217	user126	user167	user20	user209				item0	4	0
11	user291	user98	user217	user126	user167	user20	user209				item1	1	1
12	user291	user98	user217	user126	user167	user20	user209				item2	5	0
13	user291	user98	user217	user126	user167	user20	user209				item3	2	0
14	user291	user98	user217	user126	user167	user20	user209				item4	6	0
15	user291	user98	user217	user126	user167	user20	user209				item5	7	0
16	user291	user98	user217	user126	user167	user20	user209				item6	3	0
17	user291	user98	user217	user126	user167	user20	user209				item7	8	0
18	user291	user98	user217	user126	user167	user20	user209				item8	9	0
19	user291	user98	user217	user126	user167	user20	user209				item9	10	0
20	user180	user320	user107	user311	user283	user202					item0	5	0
21	user180	user320	user107	user311	user283	user202					item1	6	0
22	user180	user320	user107	user311	user283	user202					item2	7	0
23	user180	user320	user107	user311	user283	user202					item3	8	0
24	user180	user320	user107	user311	user283	user202					item4	2	0
25	user180	user320	user107	user311	user283	user202					item5	3	0
26	user180	user320	user107	user311	user283	user202					item6	1	1
27	user180	user320	user107	user311	user283	user202					item7	4	0
28	user180	user320	user107	user311	user283	user202					item8	9	0
29	user180	user320	user107	user311	user283	user202					item9	10	0
30	user36	user323	user252	user195	user38	user229	user117	user125	user166	user145	item0	2	0
31	user36	user323	user252	user195	user38	user229	user117	user125	user166	user145	item1	5	0
32	user36	user323	user252	user195	user38	user229	user117	user125	user166	user145	item2	3	0
33	user36	user323	user252	user195	user38	user229	user117	user125	user166	user145	item3	6	0
34	user36	user323	user252	user195	user38	user229	user117	user125	user166	user145	item4	7	0
35	user36	user323	user252	user195	user38	user229	user117	user125	user166	user145	item5	4	0
36	user36	user323	user252	user195	user38	user229	user117	user125	user166	user145	item6	1	1
37	user36	user323	user252	user195	user38	user229	user117	user125	user166	user145	item7	8	0
38	user36	user323	user252	user195	user38	user229	user117	user125	user166	user145	item8	9	0
39	user36	user323	user252	user195	user38	user229	user117	user125	user166	user145	item9	10	0
40	user259	user176									item0	2	0
41	user259	user176									item1	3	0
42	user259	user176									item2	4	0
43	user259	user176									item3	5	0
44	user259	user176									item4	6	0
45	user259	user176									item5	7	0
46	user259	user176									item6	1	1
47	user259	user176									item7	8	0
48	user259	user176									item8	9	0
49	user259	user176									item9	10	0
50	user75	user300	user290	user5	user261	user250	user274	user168	user28		item0	2	0
51	user75	user300	user290	user5	user261	user250	user274	user168	user28		item1	3	0
52	user75	user300	user290	user5	user261	user250	user274	user168	user28		item2	4	0
53	user75	user300	user290	user5	user261	user250	user274	user168	user28		item3	7	0
54	user75	user300	user290	user5	user261	user250	user274	user168	user28		item4	5	0
55	user75	user300	user290	user5	user261	user250	user274	user168	user28		item5	8	0
56	user75	user300	user290	user5	user261	user250	user274	user168	user28		item6	1	1
57	user75	user300	user290	user5	user261	user250	user274	user168	user28		item7	9	0
58	user75	user300	user290	user5	user261	user250	user274	user168	user28		item8	10	0
59	user75	user300	user290	user5	user261	user250	user274	user168	user28		item9	6	0
60	user277	user234	user213	user8	user101	user231	user282	user328	user293		item0	1	1
61	user277	user234	user213	user8	user101	user231	user282	user328	user293		item1	8	0
62	user277	user234	user213	user8	user101	user231	user282	user328	user293		item2	3	0
63	user277	user234	user213	user8	user101	user231	user282	user328	user293		item3	4	0
64	user277	user234	user213	user8	user101	user231	user282	user328	user293		item4	5	0
65	user277	user234	user213	user8	user101	user231	user282	user328	user293		item5	2	0
66	user277	user234	user213	user8	user101	user231	user282	user328	user293		item6	6	0
67	user277	user234	user213	user8	user101	user231	user282	user328	user293		item7	9	0
68	user277	user234	user213	user8	user101	user231	user282	user328	user293		item8	10	0
69	user277	user234	user213	user8	user101	user231	user282	user328	user293		item9	7	0
70	user150	user187	user186	user237	user197	user97					item0	3	0
71	user150	user187	user186	user237	user197	user97					item1	5	0
72	user150	user187	user186	user237	user197	user97					item2	6	0
73	user150	user187	user186	user237	user197	user97					item3	1	1
74	user150	user187	user186	user237	user197	user97					item4	2	0
75	user150	user187	user186	user237	user197	user97					item5	7	0
76	user150	user187	user186	user237	user197	user97					item6	8	0
77	user150	user187	user186	user237	user197	user97					item7	9	0
78	user150	user187	user186	user237	user197	user97					item8	4	0
79	user150	user187	user186	user237	user197	user97					item9	10	0
80	user50	user258	user12	user74	user26	user211	user239	user190			item0	4	0
81	user50	user258	user12	user74	user26	user211	user239	user190			item1	2	0
82	user50	user258	user12	user74	user26	user211	user239	user190			item2	5	0
83	user50	user258	user12	user74	user26	user211	user239	user190			item3	3	0
84	user50	user258	user12	user74	user26	user211	user239	user190			item4	6	0
85	user50	user258	user12	user74	user26	user211	user239	user190			item5	7	0
86	user50	user258	user12	user74	user26	user211	user239	user190			item6	1	1
87	user50	user258	user12	user74	user26	user211	user239	user190			item7	8	0
88	user50	user258	user12	user74	user26	user211	user239	user190			item8	9	0
89	user50	user258	user12	user74	user26	user211	user239	user190			item9	10	0
90	user321	user218	user146	user81	user208	user67					item0	1	1
