	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user175	user827	user830	user192							item0	5	0
1	user175	user827	user830	user192							item1	6	0
2	user175	user827	user830	user192							item2	1	1
3	user175	user827	user830	user192							item3	2	0
4	user175	user827	user830	user192							item4	7	0
5	user175	user827	user830	user192							item5	3	0
6	user175	user827	user830	user192							item6	4	0
7	user175	user827	user830	user192							item7	8	0
8	user175	user827	user830	user192							item8	9	0
9	user175	user827	user830	user192							item9	10	0
10	user338	user388	user268	user734	user598	user937					item0	5	0
11	user338	user388	user268	user734	user598	user937					item1	3	0
12	user338	user388	user268	user734	user598	user937					item2	6	0
13	user338	user388	user268	user734	user598	user937					item3	1	1
14	user338	user388	user268	user734	user598	user937					item4	7	0
15	user338	user388	user268	user734	user598	user937					item5	8	0
16	user338	user388	user268	user734	user598	user937					item6	4	0
17	user338	user388	user268	user734	user598	user937					item7	9	0
18	user338	user388	user268	user734	user598	user937					item8	10	0
19	user338	user388	user268	user734	user598	user937					item9	2	0
20	user320	user420	user824	user244	user431	user542	user342				item0	6	0
21	user320	user420	user824	user244	user431	user542	user342				item1	2	0
22	user320	user420	user824	user244	user431	user542	user342				item2	7	0
23	user320	user420	user824	user244	user431	user542	user342				item3	3	0
24	user320	user420	user824	user244	user431	user542	user342				item4	4	0
25	user320	user420	user824	user244	user431	user542	user342				item5	8	0
26	user320	user420	user824	user244	user431	user542	user342				item6	1	1
27	user320	user420	user824	user244	user431	user542	user342				item7	9	0
28	user320	user420	user824	user244	user431	user542	user342				item8	10	0
29	user320	user420	user824	user244	user431	user542	user342				item9	5	0
30	user326	user114	user2	user722	user736						item0	5	0
31	user326	user114	user2	user722	user736						item1	2	0
32	user326	user114	user2	user722	user736						item2	6	0
33	user326	user114	user2	user722	user736						item3	3	0
34	user326	user114	user2	user722	user736						item4	7	0
35	user326	user114	user2	user722	user736						item5	8	0
36	user326	user114	user2	user722	user736						item6	1	1
37	user326	user114	user2	user722	user736						item7	4	0
38	user326	user114	user2	user722	user736						item8	9	0
39	user326	user114	user2	user722	user736						item9	10	0
40	user411	user919	user131	user317	user98	user647	user994	user324			item0	7	0
41	user411	user919	user131	user317	user98	user647	user994	user324			item1	2	0
42	user411	user919	user131	user317	user98	user647	user994	user324			item2	3	0
43	user411	user919	user131	user317	user98	user647	user994	user324			item3	4	0
44	user411	user919	user131	user317	user98	user647	user994	user324			item4	5	0
45	user411	user919	user131	user317	user98	user647	user994	user324			item5	6	0
46	user411	user919	user131	user317	user98	user647	user994	user324			item6	1	1
47	user411	user919	user131	user317	user98	user647	user994	user324			item7	8	0
48	user411	user919	user131	user317	user98	user647	user994	user324			item8	9	0
49	user411	user919	user131	user317	user98	user647	user994	user324			item9	10	0
50	user578	user22									item0	1	1
51	user578	user22									item1	3	0
52	user578	user22									item2	2	0
53	user578	user22									item3	4	0
54	user578	user22									item4	5	0
55	user578	user22									item5	6	0
56	user578	user22									item6	7	0
57	user578	user22									item7	8	0
58	user578	user22									item8	9	0
59	user578	user22									item9	10	0
60	user923	user489	user14	user842	user639	user499	user891				item0	5	0
61	user923	user489	user14	user842	user639	user499	user891				item1	2	0
62	user923	user489	user14	user842	user639	user499	user891				item2	3	0
63	user923	user489	user14	user842	user639	user499	user891				item3	6	0
64	user923	user489	user14	user842	user639	user499	user891				item4	4	0
65	user923	user489	user14	user842	user639	user499	user891				item5	7	0
66	user923	user489	user14	user842	user639	user499	user891				item6	1	1
67	user923	user489	user14	user842	user639	user499	user891				item7	8	0
68	user923	user489	user14	user842	user639	user499	user891				item8	9	0
69	user923	user489	user14	user842	user639	user499	user891				item9	10	0
70	user230	user719									item0	1	1
71	user230	user719									item1	3	0
72	user230	user719									item2	4	0
73	user230	user719									item3	5	0
74	user230	user719									item4	6	0
75	user230	user719									item5	7	0
76	user230	user719									item6	2	0
77	user230	user719									item7	8	0
78	user230	user719									item8	9	0
79	user230	user719									item9	10	0
80	user182	user392	user66								item0	2	0
81	user182	user392	user66								item1	3	0
82	user182	user392	user66								item2	4	0
83	user182	user392	user66								item3	5	0
84	user182	user392	user66								item4	6	0
85	user182	user392	user66								item5	7	0
86	user182	user392	user66								item6	1	1
87	user182	user392	user66								item7	8	0
88	user182	user392	user66								item8	9	0
89	user182	user392	user66								item9	10	0
90	user275	user96	user350	user304							item0	4	0
91	user275	user96	user350	user304							item1	5	0
92	user275	user96	user350	user304							item2	6	0
93	user275	user96	user350	user304							item3	2	0
94	user275	user96	user350	user304							item4	3	0
95	user275	user96	user350	user304							item5	7	0
96	user275	user96	user350	user304							item6	1	1
97	user275	user96	user350	user304							item7	8	0
98	user275	user96	user350	user304							item8	9	0
99	user275	user96	user350	user304							item9	10	0
100	user51	user70	user463	user387	user846	user371	user684	user547			item0	6	0
101	user51	user70	user463	user387	user846	user371	user684	user547			item1	2	0
102	user51	user70	user463	user387	user846	user371	user684	user547			item2	7	0
103	user51	user70	user463	user387	user846	user371	user684	user547			item3	3	0
104	user51	user70	user463	user387	user846	user371	user684	user547			item4	4	0
105	user51	user70	user463	user387	user846	user371	user684	user547			item5	8	0
106	user51	user70	user463	user387	user846	user371	user684	user547			item6	1	1
107	user51	user70	user463	user387	user846	user371	user684	user547			item7	9	0
108	user51	user70	user463	user387	user846	user371	user684	user547			item8	10	0
109	user51	user70	user463	user387	user846	user371	user684	user547			item9	5	0
110	user574	user865	user887	user655	user434	user202	user302	user455	user334	user203	item0	5	0
111	user574	user865	user887	user655	user434	user202	user302	user455	user334	user203	item1	3	0
112	user574	user865	user887	user655	user434	user202	user302	user455	user334	user203	item2	6	0
113	user574	user865	user887	user655	user434	user202	user302	user455	user334	user203	item3	1	1
114	user574	user865	user887	user655	user434	user202	user302	user455	user334	user203	item4	7	0
115	user574	user865	user887	user655	user434	user202	user302	user455	user334	user203	item5	8	0
116	user574	user865	user887	user655	user434	user202	user302	user455	user334	user203	item6	2	0
117	user574	user865	user887	user655	user434	user202	user302	user455	user334	user203	item7	4	0
118	user574	user865	user887	user655	user434	user202	user302	user455	user334	user203	item8	9	0
119	user574	user865	user887	user655	user434	user202	user302	user455	user334	user203	item9	10	0
120	user548	user397	user738	user407	user418	user168	user829	user363	user286	user33	item0	3	0
121	user548	user397	user738	user407	user418	user168	user829	user363	user286	user33	item1	4	0
122	user548	user397	user738	user407	user418	user168	user829	user363	user286	user33	item2	6	0
123	user548	user397	user738	user407	user418	user168	user829	user363	user286	user33	item3	7	0
124	user548	user397	user738	user407	user418	user168	user829	user363	user286	user33	item4	8	0
125	user548	user397	user738	user407	user418	user168	user829	user363	user286	user33	item5	2	0
126	user548	user397	user738	user407	user418	user168	user829	user363	user286	user33	item6	1	1
127	user548	user397	user738	user407	user418	user168	user829	user363	user286	user33	item7	9	0
128	user548	user397	user738	user407	user418	user168	user829	user363	user286	user33	item8	10	0
129	user548	user397	user738	user407	user418	user168	user829	user363	user286	user33	item9	5	0
130	user958	user413									item0	2	0
131	user958	user413									item1	1	1
132	user958	user413									item2	3	0
133	user958	user413									item3	4	0
134	user958	user413									item4	5	0
135	user958	user413									item5	6	0
136	user958	user413									item6	7	0
137	user958	user413									item7	8	0
138	user958	user413									item8	9	0
139	user958	user413									item9	10	0
140	user53	user668	user355	user531	user272	user845	user876	user356	user963		item0	5	0
141	user53	user668	user355	user531	user272	user845	user876	user356	user963		item1	3	0
142	user53	user668	user355	user531	user272	user845	user876	user356	user963		item2	6	0
143	user53	user668	user355	user531	user272	user845	user876	user356	user963		item3	2	0
144	user53	user668	user355	user531	user272	user845	user876	user356	user963		item4	7	0
145	user53	user668	user355	user531	user272	user845	user876	user356	user963		item5	4	0
146	user53	user668	user355	user531	user272	user845	user876	user356	user963		item6	1	1
147	user53	user668	user355	user531	user272	user845	user876	user356	user963		item7	8	0
148	user53	user668	user355	user531	user272	user845	user876	user356	user963		item8	9	0
149	user53	user668	user355	user531	user272	user845	user876	user356	user963		item9	10	0
150	user700	user238	user899	user901	user41	user650	user381	user583	user456	user442	item0	5	0
151	user700	user238	user899	user901	user41	user650	user381	user583	user456	user442	item1	6	0
152	user700	user238	user899	user901	user41	user650	user381	user583	user456	user442	item2	7	0
153	user700	user238	user899	user901	user41	user650	user381	user583	user456	user442	item3	3	0
154	user700	user238	user899	user901	user41	user650	user381	user583	user456	user442	item4	8	0
