	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	item_id	ranking	rating
0	user440	user1187	user985	user489	user1171	user1130	user519	user744	user767	user63	item0	7	0
1	user440	user1187	user985	user489	user1171	user1130	user519	user744	user767	user63	item1	4	0
2	user440	user1187	user985	user489	user1171	user1130	user519	user744	user767	user63	item2	5	0
3	user440	user1187	user985	user489	user1171	user1130	user519	user744	user767	user63	item3	2	0
4	user440	user1187	user985	user489	user1171	user1130	user519	user744	user767	user63	item4	6	0
5	user440	user1187	user985	user489	user1171	user1130	user519	user744	user767	user63	item5	8	0
6	user440	user1187	user985	user489	user1171	user1130	user519	user744	user767	user63	item6	1	1
7	user440	user1187	user985	user489	user1171	user1130	user519	user744	user767	user63	item7	3	0
8	user440	user1187	user985	user489	user1171	user1130	user519	user744	user767	user63	item8	9	0
9	user440	user1187	user985	user489	user1171	user1130	user519	user744	user767	user63	item9	10	0
10	user98	user601	user778	user327	user486	user726	user352	user456	user1065		item0	1	1
11	user98	user601	user778	user327	user486	user726	user352	user456	user1065		item1	8	0
12	user98	user601	user778	user327	user486	user726	user352	user456	user1065		item2	9	0
13	user98	user601	user778	user327	user486	user726	user352	user456	user1065		item3	3	0
14	user98	user601	user778	user327	user486	user726	user352	user456	user1065		item4	4	0
15	user98	user601	user778	user327	user486	user726	user352	user456	user1065		item5	5	0
16	user98	user601	user778	user327	user486	user726	user352	user456	user1065		item6	2	0
17	user98	user601	user778	user327	user486	user726	user352	user456	user1065		item7	6	0
18	user98	user601	user778	user327	user486	user726	user352	user456	user1065		item8	10	0
19	user98	user601	user778	user327	user486	user726	user352	user456	user1065		item9	7	0
20	user257	user199	user189	user466							item0	2	0
21	user257	user199	user189	user466							item1	3	0
22	user257	user199	user189	user466							item2	4	0
23	user257	user199	user189	user466							item3	5	0
24	user257	user199	user189	user466							item4	6	0
25	user257	user199	user189	user466							item5	7	0
26	user257	user199	user189	user466							item6	1	1
27	user257	user199	user189	user466							item7	8	0
28	user257	user199	user189	user466							item8	9	0
29	user257	user199	user189	user466							item9	10	0
30	user355	user896	user53	user895	user230						item0	2	0
31	user355	user896	user53	user895	user230						item1	3	0
32	user355	user896	user53	user895	user230						item2	5	0
33	user355	user896	user53	user895	user230						item3	6	0
34	user355	user896	user53	user895	user230						item4	7	0
35	user355	user896	user53	user895	user230						item5	4	0
36	user355	user896	user53	user895	user230						item6	1	1
37	user355	user896	user53	user895	user230						item7	8	0
38	user355	user896	user53	user895	user230						item8	9	0
39	user355	user896	user53	user895	user230						item9	10	0
40	user862	user282	user870	user660							item0	1	1
41	user862	user282	user870	user660							item1	2	0
42	user862	user282	user870	user660							item2	5	0
43	user862	user282	user870	user660							item3	6	0
44	user862	user282	user870	user660							item4	7	0
45	user862	user282	user870	user660							item5	8	0
46	user862	user282	user870	user660							item6	3	0
47	user862	user282	user870	user660							item7	9	0
48	user862	user282	user870	user660							item8	10	0
49	user862	user282	user870	user660							item9	4	0
50	user842	user131	user796	user949	user659	user359	user514	user1116			item0	7	0
51	user842	user131	user796	user949	user659	user359	user514	user1116			item1	1	1
52	user842	user131	user796	user949	user659	user359	user514	user1116			item2	3	0
53	user842	user131	user796	user949	user659	user359	user514	user1116			item3	8	0
54	user842	user131	user796	user949	user659	user359	user514	user1116			item4	4	0
55	user842	user131	user796	user949	user659	user359	user514	user1116			item5	5	0
56	user842	user131	user796	user949	user659	user359	user514	user1116			item6	2	0
57	user842	user131	user796	user949	user659	user359	user514	user1116			item7	9	0
58	user842	user131	user796	user949	user659	user359	user514	user1116			item8	10	0
59	user842	user131	user796	user949	user659	user359	user514	user1116			item9	6	0
60	user1084	user390	user240								item0	2	0
61	user1084	user390	user240								item1	3	0
62	user1084	user390	user240								item2	4	0
63	user1084	user390	user240								item3	5	0
64	user1084	user390	user240								item4	1	1
65	user1084	user390	user240								item5	6	0
66	user1084	user390	user240								item6	7	0
67	user1084	user390	user240								item7	8	0
68	user1084	user390	user240								item8	9	0
69	user1084	user390	user240								item9	10	0
70	user629	user182	user246	user849	user765	user1012	user441	user313	user596	user760	item0	3	0
71	user629	user182	user246	user849	user765	user1012	user441	user313	user596	user760	item1	6	0
72	user629	user182	user246	user849	user765	user1012	user441	user313	user596	user760	item2	7	0
73	user629	user182	user246	user849	user765	user1012	user441	user313	user596	user760	item3	2	0
74	user629	user182	user246	user849	user765	user1012	user441	user313	user596	user760	item4	4	0
75	user629	user182	user246	user849	user765	user1012	user441	user313	user596	user760	item5	5	0
76	user629	user182	user246	user849	user765	user1012	user441	user313	user596	user760	item6	1	1
77	user629	user182	user246	user849	user765	user1012	user441	user313	user596	user760	item7	8	0
78	user629	user182	user246	user849	user765	user1012	user441	user313	user596	user760	item8	9	0
79	user629	user182	user246	user849	user765	user1012	user441	user313	user596	user760	item9	10	0
80	user1178	user237	user888	user247	user943	user753	user248	user1148	user14		item0	3	0
81	user1178	user237	user888	user247	user943	user753	user248	user1148	user14		item1	4	0
82	user1178	user237	user888	user247	user943	user753	user248	user1148	user14		item2	5	0
83	user1178	user237	user888	user247	user943	user753	user248	user1148	user14		item3	6	0
84	user1178	user237	user888	user247	user943	user753	user248	user1148	user14		item4	2	0
85	user1178	user237	user888	user247	user943	user753	user248	user1148	user14		item5	7	0
86	user1178	user237	user888	user247	user943	user753	user248	user1148	user14		item6	1	1
87	user1178	user237	user888	user247	user943	user753	user248	user1148	user14		item7	8	0
88	user1178	user237	user888	user247	user943	user753	user248	user1148	user14		item8	9	0
89	user1178	user237	user888	user247	user943	user753	user248	user1148	user14		item9	10	0
90	user1246	user909	user694	user550	user162	user626					item0	6	0
91	user1246	user909	user694	user550	user162	user626					item1	1	1
92	user1246	user909	user694	user550	user162	user626					item2	7	0
93	user1246	user909	user694	user550	user162	user626					item3	8	0
94	user1246	user909	user694	user550	user162	user626					item4	2	0
95	user1246	user909	user694	user550	user162	user626					item5	3	0
96	user1246	user909	user694	user550	user162	user626					item6	4	0
97	user1246	user909	user694	user550	user162	user626					item7	9	0
98	user1246	user909	user694	user550	user162	user626					item8	5	0
99	user1246	user909	user694	user550	user162	user626					item9	10	0
100	user197	user768	user278	user948	user834						item0	5	0
101	user197	user768	user278	user948	user834						item1	6	0
102	user197	user768	user278	user948	user834						item2	7	0
103	user197	user768	user278	user948	user834						item3	2	0
104	user197	user768	user278	user948	user834						item4	8	0
105	user197	user768	user278	user948	user834						item5	9	0
106	user197	user768	user278	user948	user834						item6	1	1
107	user197	user768	user278	user948	user834						item7	3	0
108	user197	user768	user278	user948	user834						item8	10	0
109	user197	user768	user278	user948	user834						item9	4	0
110	user483	user1067	user470	user276	user281	user618	user627	user1152			item0	2	0
111	user483	user1067	user470	user276	user281	user618	user627	user1152			item1	1	1
112	user483	user1067	user470	user276	user281	user618	user627	user1152			item2	5	0
113	user483	user1067	user470	user276	user281	user618	user627	user1152			item3	4	0
114	user483	user1067	user470	user276	user281	user618	user627	user1152			item4	6	0
115	user483	user1067	user470	user276	user281	user618	user627	user1152			item5	7	0
116	user483	user1067	user470	user276	user281	user618	user627	user1152			item6	3	0
117	user483	user1067	user470	user276	user281	user618	user627	user1152			item7	8	0
118	user483	user1067	user470	user276	user281	user618	user627	user1152			item8	9	0
119	user483	user1067	user470	user276	user281	user618	user627	user1152			item9	10	0
120	user754	user124	user19	user209	user229						item0	5	0
121	user754	user124	user19	user209	user229						item1	6	0
122	user754	user124	user19	user209	user229						item2	7	0
123	user754	user124	user19	user209	user229						item3	1	1
124	user754	user124	user19	user209	user229						item4	8	0
125	user754	user124	user19	user209	user229						item5	9	0
126	user754	user124	user19	user209	user229						item6	2	0
127	user754	user124	user19	user209	user229						item7	3	0
128	user754	user124	user19	user209	user229						item8	10	0
129	user754	user124	user19	user209	user229						item9	4	0
130	user1238	user535	user1172	user219	user329	user108	user725				item0	1	1
131	user1238	user535	user1172	user219	user329	user108	user725				item1	6	0
132	user1238	user535	user1172	user219	user329	user108	user725				item2	7	0
133	user1238	user535	user1172	user219	user329	user108	user725				item3	3	0
134	user1238	user535	user1172	user219	user329	user108	user725				item4	4	0
135	user1238	user535	user1172	user219	user329	user108	user725				item5	8	0
136	user1238	user535	user1172	user219	user329	user108	user725				item6	2	0
137	user1238	user535	user1172	user219	user329	user108	user725				item7	9	0
138	user1238	user535	user1172	user219	user329	user108	user725				item8	10	0
139	user1238	user535	user1172	user219	user329	user108	user725				item9	5	0
140	user1119	user85	user81	user965	user203	user134	user1209	user1041	user42		item0	3	0
141	user1119	user85	user81	user965	user203	user134	user1209	user1041	user42		item1	4	0
142	user1119	user85	user81	user965	user203	user134	user1209	user1041	user42		item2	5	0
143	user1119	user85	user81	user965	user203	user134	user1209	user1041	user42		item3	6	0
144	user1119	user85	user81	user965	user203	user134	user1209	user1041	user42		item4	7	0
145	user1119	user85	user81	user965	user203	user134	user1209	user1041	user42		item5	8	0
146	user1119	user85	user81	user965	user203	user134	user1209	user1041	user42		item6	1	1
147	user1119	user85	user81	user965	user203	user134	user1209	user1041	user42		item7	2	0
148	user1119	user85	user81	user965	user203	user134	user1209	user1041	user42		item8	9	0
149	user1119	user85	user81	user965	user203	user134	user1209	user1041	user42		item9	10	0
150	user557	user980	user976	user869	user449	user1224	user523	user347			item0	5	0
151	user557	user980	user976	user869	user449	user1224	user523	user347			item1	6	0
152	user557	user980	user976	user869	user449	user1224	user523	user347			item2	7	0
153	user557	user980	user976	user869	user449	user1224	user523	user347			item3	2	0
154	user557	user980	user976	user869	user449	user1224	user523	user347			item4	4	0
155	user557	user980	user976	user869	user449	user1224	user523	user347			item5	3	0
156	user557	user980	user976	user869	user449	user1224	user523	user347			item6	1	1
157	user557	user980	user976	user869	user449	user1224	user523	user347			item7	8	0
158	user557	user980	user976	user869	user449	user1224	user523	user347			item8	9	0
159	user557	user980	user976	user869	user449	user1224	user523	user347			item9	10	0
160	user1243	user1096	user947								item0	4	0
161	user1243	user1096	user947								item1	5	0
162	user1243	user1096	user947								item2	6	0
163	user1243	user1096	user947								item3	1	1
164	user1243	user1096	user947								item4	2	0
165	user1243	user1096	user947								item5	7	0
166	user1243	user1096	user947								item6	8	0
167	user1243	user1096	user947								item7	3	0
168	user1243	user1096	user947								item8	9	0
169	user1243	user1096	user947								item9	10	0
170	user3	user1076	user840	user1051	user422	user107	user970				item0	2	0
171	user3	user1076	user840	user1051	user422	user107	user970				item1	3	0
172	user3	user1076	user840	user1051	user422	user107	user970				item2	4	0
173	user3	user1076	user840	user1051	user422	user107	user970				item3	5	0
174	user3	user1076	user840	user1051	user422	user107	user970				item4	6	0
175	user3	user1076	user840	user1051	user422	user107	user970				item5	7	0
176	user3	user1076	user840	user1051	user422	user107	user970				item6	1	1
177	user3	user1076	user840	user1051	user422	user107	user970				item7	8	0
178	user3	user1076	user840	user1051	user422	user107	user970				item8	9	0
179	user3	user1076	user840	user1051	user422	user107	user970				item9	10	0
180	user311	user1225									item0	3	0
181	user311	user1225									item1	4	0
182	user311	user1225									item2	5	0
183	user311	user1225									item3	6	0
184	user311	user1225									item4	7	0
185	user311	user1225									item5	1	1
186	user311	user1225									item6	2	0
187	user311	user1225									item7	8	0
188	user311	user1225									item8	9	0
189	user311	user1225									item9	10	0
190	user1134	user254	user448	user712	user202						item0	4	0
191	user1134	user254	user448	user712	user202						item1	5	0
192	user1134	user254	user448	user712	user202						item2	2	0
193	user1134	user254	user448	user712	user202						item3	3	0
194	user1134	user254	user448	user712	user202						item4	6	0
195	user1134	user254	user448	user712	user202						item5	7	0
196	user1134	user254	user448	user712	user202						item6	1	1
197	user1134	user254	user448	user712	user202						item7	8	0
198	user1134	user254	user448	user712	user202						item8	9	0
199	user1134	user254	user448	user712	user202						item9	10	0
200	user643	user50	user160	user267	user686	user377	user818	user766			item0	1	1
201	user643	user50	user160	user267	user686	user377	user818	user766			item1	5	0
202	user643	user50	user160	user267	user686	user377	user818	user766			item2	6	0
203	user643	user50	user160	user267	user686	user377	user818	user766			item3	2	0
204	user643	user50	user160	user267	user686	user377	user818	user766			item4	3	0
205	user643	user50	user160	user267	user686	user377	user818	user766			item5	7	0
206	user643	user50	user160	user267	user686	user377	user818	user766			item6	4	0
207	user643	user50	user160	user267	user686	user377	user818	user766			item7	8	0
208	user643	user50	user160	user267	user686	user377	user818	user766			item8	9	0
209	user643	user50	user160	user267	user686	user377	user818	user766			item9	10	0
210	user305	user602	user676	user177	user1006	user143	user472	user877	user497		item0	2	0
211	user305	user602	user676	user177	user1006	user143	user472	user877	user497		item1	6	0
212	user305	user602	user676	user177	user1006	user143	user472	user877	user497		item2	7	0
213	user305	user602	user676	user177	user1006	user143	user472	user877	user497		item3	4	0
214	user305	user602	user676	user177	user1006	user143	user472	user877	user497		item4	8	0
215	user305	user602	user676	user177	user1006	user143	user472	user877	user497		item5	5	0
216	user305	user602	user676	user177	user1006	user143	user472	user877	user497		item6	1	1
217	user305	user602	user676	user177	user1006	user143	user472	user877	user497		item7	9	0
218	user305	user602	user676	user177	user1006	user143	user472	user877	user497		item8	10	0
219	user305	user602	user676	user177	user1006	user143	user472	user877	user497		item9	3	0
220	user155	user1017									item0	3	0
221	user155	user1017									item1	1	1
222	user155	user1017									item2	4	0
223	user155	user1017									item3	5	0
224	user155	user1017									item4	6	0
225	user155	user1017									item5	7	0
226	user155	user1017									item6	8	0
227	user155	user1017									item7	9	0
228	user155	user1017									item8	2	0
229	user155	user1017									item9	10	0
230	user18	user45	user723	user1156	user989	user548	user736				item0	2	0
231	user18	user45	user723	user1156	user989	user548	user736				item1	5	0
232	user18	user45	user723	user1156	user989	user548	user736				item2	6	0
233	user18	user45	user723	user1156	user989	user548	user736				item3	3	0
234	user18	user45	user723	user1156	user989	user548	user736				item4	4	0
235	user18	user45	user723	user1156	user989	user548	user736				item5	7	0
236	user18	user45	user723	user1156	user989	user548	user736				item6	1	1
237	user18	user45	user723	user1156	user989	user548	user736				item7	8	0
238	user18	user45	user723	user1156	user989	user548	user736				item8	9	0
239	user18	user45	user723	user1156	user989	user548	user736				item9	10	0
240	user1141	user1121	user590	user692	user136						item0	6	0
241	user1141	user1121	user590	user692	user136						item1	7	0
242	user1141	user1121	user590	user692	user136						item2	1	1
243	user1141	user1121	user590	user692	user136						item3	8	0
244	user1141	user1121	user590	user692	user136						item4	2	0
245	user1141	user1121	user590	user692	user136						item5	9	0
246	user1141	user1121	user590	user692	user136						item6	3	0
247	user1141	user1121	user590	user692	user136						item7	4	0
248	user1141	user1121	user590	user692	user136						item8	10	0
249	user1141	user1121	user590	user692	user136						item9	5	0
250	user380	user1211	user396	user24	user121	user1045					item0	2	0
251	user380	user1211	user396	user24	user121	user1045					item1	5	0
252	user380	user1211	user396	user24	user121	user1045					item2	3	0
253	user380	user1211	user396	user24	user121	user1045					item3	6	0
254	user380	user1211	user396	user24	user121	user1045					item4	1	1
255	user380	user1211	user396	user24	user121	user1045					item5	7	0
256	user380	user1211	user396	user24	user121	user1045					item6	4	0
257	user380	user1211	user396	user24	user121	user1045					item7	8	0
258	user380	user1211	user396	user24	user121	user1045					item8	9	0
259	user380	user1211	user396	user24	user121	user1045					item9	10	0
260	user59	user158	user1046	user1001	user249	user1056	user503	user576			item0	6	0
261	user59	user158	user1046	user1001	user249	user1056	user503	user576			item1	7	0
262	user59	user158	user1046	user1001	user249	user1056	user503	user576			item2	8	0
263	user59	user158	user1046	user1001	user249	user1056	user503	user576			item3	3	0
264	user59	user158	user1046	user1001	user249	user1056	user503	user576			item4	4	0
265	user59	user158	user1046	user1001	user249	user1056	user503	user576			item5	2	0
266	user59	user158	user1046	user1001	user249	user1056	user503	user576			item6	1	1
267	user59	user158	user1046	user1001	user249	user1056	user503	user576			item7	9	0
268	user59	user158	user1046	user1001	user249	user1056	user503	user576			item8	10	0
269	user59	user158	user1046	user1001	user249	user1056	user503	user576			item9	5	0
270	user1025	user1049	user885	user724	user525	user1234					item0	2	0
271	user1025	user1049	user885	user724	user525	user1234					item1	3	0
272	user1025	user1049	user885	user724	user525	user1234					item2	6	0
273	user1025	user1049	user885	user724	user525	user1234					item3	4	0
274	user1025	user1049	user885	user724	user525	user1234					item4	7	0
275	user1025	user1049	user885	user724	user525	user1234					item5	8	0
276	user1025	user1049	user885	user724	user525	user1234					item6	1	1
277	user1025	user1049	user885	user724	user525	user1234					item7	9	0
278	user1025	user1049	user885	user724	user525	user1234					item8	10	0
279	user1025	user1049	user885	user724	user525	user1234					item9	5	0
280	user678	user738	user555	user65	user821	user44	user477				item0	2	0
281	user678	user738	user555	user65	user821	user44	user477				item1	7	0
282	user678	user738	user555	user65	user821	user44	user477				item2	3	0
283	user678	user738	user555	user65	user821	user44	user477				item3	4	0
284	user678	user738	user555	user65	user821	user44	user477				item4	5	0
285	user678	user738	user555	user65	user821	user44	user477				item5	1	1
286	user678	user738	user555	user65	user821	user44	user477				item6	8	0
287	user678	user738	user555	user65	user821	user44	user477				item7	9	0
288	user678	user738	user555	user65	user821	user44	user477				item8	10	0
289	user678	user738	user555	user65	user821	user44	user477				item9	6	0
290	user165	user12	user709	user510	user564						item0	4	0
291	user165	user12	user709	user510	user564						item1	5	0
292	user165	user12	user709	user510	user564						item2	2	0
293	user165	user12	user709	user510	user564						item3	3	0
294	user165	user12	user709	user510	user564						item4	6	0
295	user165	user12	user709	user510	user564						item5	7	0
296	user165	user12	user709	user510	user564						item6	1	1
297	user165	user12	user709	user510	user564						item7	8	0
298	user165	user12	user709	user510	user564						item8	9	0
299	user165	user12	user709	user510	user564						item9	10	0
300	user264	user1214	user72	user439							item0	1	1
301	user264	user1214	user72	user439							item1	5	0
302	user264	user1214	user72	user439							item2	6	0
303	user264	user1214	user72	user439							item3	7	0
304	user264	user1214	user72	user439							item4	2	0
305	user264	user1214	user72	user439							item5	3	0
306	user264	user1214	user72	user439							item6	4	0
307	user264	user1214	user72	user439							item7	8	0
308	user264	user1214	user72	user439							item8	9	0
309	user264	user1214	user72	user439							item9	10	0
310	user780	user1197	user101								item0	4	0
311	user780	user1197	user101								item1	5	0
312	user780	user1197	user101								item2	6	0
313	user780	user1197	user101								item3	7	0
314	user780	user1197	user101								item4	8	0
315	user780	user1197	user101								item5	1	1
316	user780	user1197	user101								item6	2	0
317	user780	user1197	user101								item7	9	0
318	user780	user1197	user101								item8	10	0
319	user780	user1197	user101								item9	3	0
320	user750	user378	user1232	user804							item0	4	0
321	user750	user378	user1232	user804							item1	2	0
322	user750	user378	user1232	user804							item2	5	0
323	user750	user378	user1232	user804							item3	3	0
324	user750	user378	user1232	user804							item4	6	0
325	user750	user378	user1232	user804							item5	7	0
326	user750	user378	user1232	user804							item6	1	1
327	user750	user378	user1232	user804							item7	8	0
328	user750	user378	user1232	user804							item8	9	0
329	user750	user378	user1232	user804							item9	10	0
330	user955	user735	user584	user1035	user350	user1240	user945				item0	5	0
331	user955	user735	user584	user1035	user350	user1240	user945				item1	6	0
332	user955	user735	user584	user1035	user350	user1240	user945				item2	7	0
333	user955	user735	user584	user1035	user350	user1240	user945				item3	8	0
334	user955	user735	user584	user1035	user350	user1240	user945				item4	2	0
335	user955	user735	user584	user1035	user350	user1240	user945				item5	9	0
336	user955	user735	user584	user1035	user350	user1240	user945				item6	1	1
337	user955	user735	user584	user1035	user350	user1240	user945				item7	10	0
338	user955	user735	user584	user1035	user350	user1240	user945				item8	3	0
339	user955	user735	user584	user1035	user350	user1240	user945				item9	4	0
340	user480	user89	user67	user147	user1019	user917	user969				item0	3	0
341	user480	user89	user67	user147	user1019	user917	user969				item1	1	1
342	user480	user89	user67	user147	user1019	user917	user969				item2	6	0
343	user480	user89	user67	user147	user1019	user917	user969				item3	4	0
344	user480	user89	user67	user147	user1019	user917	user969				item4	7	0
345	user480	user89	user67	user147	user1019	user917	user969				item5	8	0
346	user480	user89	user67	user147	user1019	user917	user969				item6	5	0
347	user480	user89	user67	user147	user1019	user917	user969				item7	9	0
348	user480	user89	user67	user147	user1019	user917	user969				item8	10	0
349	user480	user89	user67	user147	user1019	user917	user969				item9	2	0
350	user1108	user399									item0	3	0
351	user1108	user399									item1	4	0
352	user1108	user399									item2	5	0
353	user1108	user399									item3	1	1
354	user1108	user399									item4	6	0
355	user1108	user399									item5	7	0
356	user1108	user399									item6	2	0
357	user1108	user399									item7	8	0
358	user1108	user399									item8	9	0
359	user1108	user399									item9	10	0
360	user572	user488	user638								item0	4	0
361	user572	user488	user638								item1	5	0
362	user572	user488	user638								item2	6	0
363	user572	user488	user638								item3	1	1
364	user572	user488	user638								item4	2	0
365	user572	user488	user638								item5	7	0
366	user572	user488	user638								item6	3	0
367	user572	user488	user638								item7	8	0
368	user572	user488	user638								item8	9	0
369	user572	user488	user638								item9	10	0
370	user1161	user1107	user563	user482	user26	user417	user1091	user1094			item0	5	0
371	user1161	user1107	user563	user482	user26	user417	user1091	user1094			item1	3	0
372	user1161	user1107	user563	user482	user26	user417	user1091	user1094			item2	6	0
373	user1161	user1107	user563	user482	user26	user417	user1091	user1094			item3	1	1
374	user1161	user1107	user563	user482	user26	user417	user1091	user1094			item4	7	0
375	user1161	user1107	user563	user482	user26	user417	user1091	user1094			item5	8	0
376	user1161	user1107	user563	user482	user26	user417	user1091	user1094			item6	2	0
377	user1161	user1107	user563	user482	user26	user417	user1091	user1094			item7	9	0
378	user1161	user1107	user563	user482	user26	user417	user1091	user1094			item8	10	0
379	user1161	user1107	user563	user482	user26	user417	user1091	user1094			item9	4	0
380	user427	user567	user743	user1117	user931	user491	user1099	user213	user1205		item0	6	0
381	user427	user567	user743	user1117	user931	user491	user1099	user213	user1205		item1	7	0
382	user427	user567	user743	user1117	user931	user491	user1099	user213	user1205		item2	8	0
383	user427	user567	user743	user1117	user931	user491	user1099	user213	user1205		item3	9	0
384	user427	user567	user743	user1117	user931	user491	user1099	user213	user1205		item4	3	0
385	user427	user567	user743	user1117	user931	user491	user1099	user213	user1205		item5	4	0
386	user427	user567	user743	user1117	user931	user491	user1099	user213	user1205		item6	1	1
387	user427	user567	user743	user1117	user931	user491	user1099	user213	user1205		item7	5	0
388	user427	user567	user743	user1117	user931	user491	user1099	user213	user1205		item8	10	0
389	user427	user567	user743	user1117	user931	user491	user1099	user213	user1205		item9	2	0
390	user968	user733	user215	user783	user275						item0	5	0
391	user968	user733	user215	user783	user275						item1	6	0
392	user968	user733	user215	user783	user275						item2	7	0
393	user968	user733	user215	user783	user275						item3	1	1
394	user968	user733	user215	user783	user275						item4	2	0
395	user968	user733	user215	user783	user275						item5	8	0
396	user968	user733	user215	user783	user275						item6	3	0
397	user968	user733	user215	user783	user275						item7	9	0
398	user968	user733	user215	user783	user275						item8	10	0
399	user968	user733	user215	user783	user275						item9	4	0
400	user940	user853	user646	user616	user614	user31	user1175	user15	user358		item0	3	0
401	user940	user853	user646	user616	user614	user31	user1175	user15	user358		item1	4	0
402	user940	user853	user646	user616	user614	user31	user1175	user15	user358		item2	5	0
403	user940	user853	user646	user616	user614	user31	user1175	user15	user358		item3	1	1
404	user940	user853	user646	user616	user614	user31	user1175	user15	user358		item4	2	0
405	user940	user853	user646	user616	user614	user31	user1175	user15	user358		item5	7	0
406	user940	user853	user646	user616	user614	user31	user1175	user15	user358		item6	8	0
407	user940	user853	user646	user616	user614	user31	user1175	user15	user358		item7	9	0
408	user940	user853	user646	user616	user614	user31	user1175	user15	user358		item8	10	0
409	user940	user853	user646	user616	user614	user31	user1175	user15	user358		item9	6	0
410	user93	user669	user1087	user1080	user102						item0	2	0
411	user93	user669	user1087	user1080	user102						item1	4	0
412	user93	user669	user1087	user1080	user102						item2	5	0
413	user93	user669	user1087	user1080	user102						item3	6	0
414	user93	user669	user1087	user1080	user102						item4	3	0
415	user93	user669	user1087	user1080	user102						item5	7	0
416	user93	user669	user1087	user1080	user102						item6	1	1
417	user93	user669	user1087	user1080	user102						item7	8	0
418	user93	user669	user1087	user1080	user102						item8	9	0
